s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,yeladim0_1,yeladim2_4,yeladim5_9,yeladim10_14,yeladim15_17,nefashot18up,men18up,women18up,religion,nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39
2012,240,2,2012,1,294.59042358,3,2.65,2,1,,,,1,1,0,0,0,0,2,1,1,1,0,0000,21,6,1,3,1,1,1,0,0,1,1,0,0,1,0,1,2,1,1,1,2,2,1,2,2,1,2,2,,0,2,2,,,4,4,1,0,2,2,3,8873,8873,9271,0,10153,9099,0,0,172,9099,0,172,0,0,0,5711,3388,0,0,0,0,172,0,0,0,0,0,0,0,398,0,81,317,10153,2235,533,1366,945,394,396,357,2080,1613,234
2012,257,2,2012,1,205.38796997,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,0000,21,6,1,3,1,1,0,1,1,1,1,0,1,1,0,1,2,1,0,5,2,2,2,2,1,2,1,1,,0,2,1,,,5,5,1,0,2,2,4,5111,5111,5362,0,5946,0,0,2327,3035,0,0,3035,0,0,0,0,0,0,0,2327,0,0,2024,1012,0,0,0,0,0,251,152,0,99,5946,88,714,3035,995,84,,516,18,494,
2012,265,2,2012,1,162.56201172,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,0000,21,6,1,3,1,1,1,0,1,1,2,0,1,1,0,1,3,0,1,4,2,2,1,2,2,1,1,2,1,61000,1,2,519078,3,4.5,4.5,0,0,0,0,7,14144,11069,11856,3075,10951,0,0,7690,4167,0,0,4167,0,0,0,0,0,0,0,7690,0,0,4167,0,0,0,0,0,0,787,500,0,287,14700,1024,797,2869,2051,152,1267,614,4026,1900,
2012,273,2,2012,1,163.86634827,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,0000,21,6,1,3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,2,1,2,2,2,1,,,0,2,2,,,2,2,1,0,1,2,1,2198,2198,2631,0,2309,0,0,0,2631,0,0,2631,0,0,0,0,0,0,0,0,0,0,2631,0,0,0,0,0,0,433,0,61,372,2309,876,240,202,422,,,156,254,160,
2012,281,2,2012,1,289.07800293,3,2.65,1,,,,1,1,0,0,0,1,0,2,1,1,1,0,0000,21,6,1,3,1,1,1,0,0,1,1,0,0,1,1,0,2,0,1,2,2,2,2,1,2,2,,2,,0,1,2,200000,3,3,3,0,0,0,0,1,5873,3979,4222,1894,3043,2869,0,0,1353,2869,0,914,0,438,0,2869,0,0,0,0,0,172,0,0,0,0,0,742,0,243,0,16,227,4937,906,243,1894,597,108,430,183,37,337,203
2012,299,3,2012,1,216.59017944,3,2.65,1,,,,,,0,0,0,0,0,3,1,2,1,0,0000,21,6,1,3,1,1,0,1,1,1,1,1,0,1,0,1,3,2,0,3,2,2,1,2,2,2,1,2,1,93000,1,2,200000,1,3.5,3.5,0,0,0,0,5,12995,10694,11700,2301,6379,9120,0,577,2003,9120,0,2003,0,0,0,9120,0,0,0,577,0,0,2003,0,0,0,0,0,0,1006,0,358,648,8932,708,224,1989,557,27,,2658,650,1781,338
2012,307,2,2012,1,306.34387207,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,0000,21,6,1,3,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,2,2,2,1,2,2,1,1,2,1,49500,2,2,,,3,3,1,3,1,2,5,6590,5331,5565,1259,6290,5565,0,0,0,5565,0,0,0,0,0,5565,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,53,181,7844,948,318,1580,635,297,110,1251,947,1734,24
2012,315,2,2012,1,363.0118103,3,2.65,1,1,,1,,2,0,1,0,1,0,1,,1,1,0,9000,62,4,3,3,3,2,0,1,1,1,1,0,1,1,0,1,3,2,3,1,2,2,1,2,2,1,1,2,1,27400,1,2,850000,2,4,4,0,0,0,0,4,12330,9501,10107,2829,18114,8668,0,0,1439,8668,0,1439,0,0,0,8668,0,0,0,0,0,427,0,0,0,1012,0,0,0,606,0,270,336,21188,1552,847,2737,1097,4150,202,2684,4866,2944,108
2012,323,2,2012,1,219.6728363,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,6900,42,5,,4,5,4,1,0,0,1,1,0,0,1,0,1,2,1,1,1,1,2,1,2,2,1,1,1,1,6900,2,2,,,2,2,1,0,3,2,9,20460,20437,21985,23,10146,0,4047,13678,4260,0,3742,4260,0,0,0,0,0,0,0,9937,0,0,4260,0,0,0,0,0,0,1548,1172,0,376,10253,943,401,2948,953,132,,1968,1746,964,199
2012,331,1,2012,1,253.30514526,5,3.75,3,,,,1,1,0,0,0,0,1,4,1,3,5,0,6900,42,5,,4,5,4,1,0,0,1,1,0,0,1,0,0,2,0,2,0,2,2,1,2,2,1,1,2,1,93000,2,2,,,4,4,1,0,2,2,6,22974,22661,26469,313,15258,26298,0,0,171,26298,0,171,0,0,0,10115,12137,4046,0,0,0,171,0,0,0,0,0,0,0,3808,1851,908,1049,16162,2470,554,4811,1207,,48,391,2698,3059,923
2012,349,2,2012,1,261.59399414,4,3.2,2,,1,1,,2,0,1,1,0,0,2,1,1,1,0,6900,42,5,,4,5,4,0,1,1,1,1,0,1,1,1,0,2,1,3,1,2,2,1,2,2,1,1,2,1,17200,1,2,1550000,3,4,4,0,0,0,0,6,18865,14375,16268,4490,10207,15840,0,0,427,15840,0,427,0,0,0,10377,5464,0,0,0,0,427,0,0,0,0,0,0,0,1893,859,436,598,14728,1519,411,4479,1173,362,957,275,3541,1820,191
2012,356,2,2012,1,210.92599487,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,6900,42,5,,4,5,4,0,1,1,1,1,0,1,1,1,1,2,1,2,3,2,2,1,2,2,1,2,2,2,77000,1,1,2000000,3,5,5,0,0,0,0,10,34555,28492,41264,6063,17431,41264,0,0,0,41264,0,0,0,0,0,33864,7400,0,0,0,0,0,0,0,0,0,0,0,0,12772,8688,2215,1869,24168,3435,558,6093,2338,,1486,3435,2555,2417,1850
2012,364,1,2012,1,261.59399414,4,3.2,1,1,1,,,2,0,1,1,0,0,2,1,1,1,0,6900,42,5,,4,5,4,0,1,1,1,1,1,0,1,1,1,2,1,4,3,2,2,1,2,2,1,1,2,1,84000,2,2,,,4,4,2,0,0,2,7,21762,17000,19981,4762,15726,14498,0,0,5483,14498,0,426,0,5057,0,14498,0,0,0,0,0,426,0,0,0,0,0,0,0,2981,1670,682,629,21500,1640,142,4479,1317,430,539,2529,6153,3489,782
2012,372,1,2012,1,417.82128906,1,1.25,0,,,,,,0,0,0,0,0,1,1,,1,0,9000,62,4,3,3,3,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,2,2,1,2,2,2,,1,,0,2,2,,,1,1,1,0,3,2,2,3330,3330,3428,0,2318,0,0,0,3428,0,0,2656,772,0,0,0,0,0,0,0,0,0,0,2656,0,0,0,0,0,98,0,0,98,2318,638,156,941,73,,,98,173,100,138
2012,380,1,2012,1,280.07553101,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,9000,62,4,3,3,3,2,0,1,0,1,1,0,0,1,1,0,1,1,1,3,2,2,2,2,2,1,,2,1,3800,2,2,,,3.5,3.5,1,0,2,2,6,13262,12062,13149,1200,6926,13149,0,0,0,13149,0,0,0,0,0,8092,5057,0,0,0,0,0,0,0,0,0,0,0,0,1087,367,255,465,6990,1721,158,2226,641,68,,,224,1598,354
2012,398,1,2012,1,393.89038086,3,2.65,2,1,,,,1,0,1,0,0,0,2,1,1,5,0,9000,62,4,3,3,3,2,1,0,0,1,2,0,0,1,1,0,3,1,2,1,2,2,1,2,2,1,1,2,,0,1,2,380000,3,3,3,0,0,0,0,5,13479,10972,11499,2507,6831,11328,0,0,171,11328,0,171,0,0,0,6271,5057,0,0,0,0,171,0,0,0,0,0,0,0,527,26,127,374,9005,1951,615,2174,453,51,76,142,2124,631,788
2012,406,1,2012,1,501.27084351,1,1.25,0,,,,,,0,0,0,0,0,1,1,,1,0,9000,62,4,3,3,3,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,2,2,1,2,2,2,,1,,0,2,2,,,1,1,1,0,3,2,2,3668,3668,3766,0,4074,0,0,0,3766,0,0,2754,0,1011,0,0,0,0,0,0,0,0,2754,0,0,0,0,0,0,98,0,0,98,4074,1575,263,941,344,97,,200,140,514,
2012,414,2,2012,1,507.61300659,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,9000,62,4,3,3,3,2,0,1,0,0,1,0,0,1,0,0,1,1,1,0,2,2,1,2,2,1,1,1,,0,2,2,,,2,2,1,0,2,2,10,16312,16312,22297,0,6296,22297,0,0,0,22297,0,0,0,0,0,22297,0,0,0,0,0,0,0,0,0,0,0,0,0,5985,3743,1224,1018,6296,506,113,1720,632,,1149,283,572,462,859
2012,422,1,2012,1,319.02285767,1,1.25,0,,,,,,0,0,0,0,0,1,1,,1,0,9000,62,4,3,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,2,2,1,2,,1,,0,2,2,,,2,2,1,0,1,2,1,1824,1824,1922,0,4402,0,0,0,1922,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,0,98,0,0,98,4402,1579,291,79,420,212,,,37,179,1606
2012,430,1,2012,1,337.30554199,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,9000,62,4,3,3,3,2,1,0,0,1,1,0,0,1,0,1,1,0,0,1,2,2,1,2,2,2,1,,,0,1,2,450000,3,3,3,0,0,0,0,7,8910,6736,6892,2174,6660,0,0,2259,4633,0,2259,0,4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,58,98,8834,562,338,2174,978,458,323,580,1671,448,1302
2012,448,1,2012,1,337.30554199,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,9000,62,4,3,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,1,2,2,2,1,,,0,1,2,300000,1,3,3,0,0,0,0,3,4648,2474,2572,2174,1809,0,0,0,2572,0,0,2572,0,0,0,0,0,0,0,0,0,0,2572,0,0,0,0,0,0,98,0,0,98,3983,591,40,2174,183,23,,437,199,274,62
2012,455,1,2012,1,480.87393188,5,3.75,3,,,1,,1,0,0,1,0,0,4,2,2,1,0,9000,62,4,3,3,3,2,0,1,1,1,1,0,1,1,0,1,2,1,2,1,2,2,1,2,2,1,1,2,1,17000,1,2,550000,3,4,4,0,0,0,0,7,26459,23665,27037,2794,14145,26866,0,0,171,26866,0,171,0,0,0,11670,7434,7761,0,0,0,171,0,0,0,0,0,0,0,3372,1433,883,1056,17108,3445,941,2919,1820,1066,354,1714,2029,2182,637
2012,463,1,2012,1,347.7567749,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,9000,62,4,3,3,3,2,0,1,1,1,1,0,0,1,0,1,2,1,1,1,2,2,1,2,2,1,1,2,,0,2,2,,,3,3,1,0,2,2,4,8635,8635,8831,0,7875,0,0,0,8831,0,3681,4038,1113,0,3681,0,0,0,0,0,0,0,4038,0,0,0,0,0,0,196,0,0,196,7875,1434,435,2226,654,394,911,431,322,996,73
2012,471,2,2012,1,242.2403717,3,2.65,1,,,,,,0,0,0,0,0,3,,3,3,1,0000,24,6,1,2,2,2,1,0,0,1,1,0,0,1,0,0,1,1,1,1,2,2,2,1,1,1,1,2,,0,2,2,,,4.5,3.5,1,0,1,1,3,10031,8015,8428,2016,6338,5919,0,0,2509,4401,0,2509,0,0,0,4401,0,0,1518,0,0,0,2509,0,0,0,0,0,0,413,0,78,335,8354,1253,466,2380,616,1221,751,24,18,915,710
2012,489,2,2012,1,281.93930054,5,3.75,0,1,,2,,3,1,0,2,0,0,2,1,1,3,1,0000,24,6,1,2,2,2,1,0,0,1,1,0,0,1,0,0,1,1,1,1,2,2,2,1,1,1,1,1,,0,2,2,,,3.5,3.5,1,0,1,1,1,6966,4701,4800,2265,3536,405,0,0,4396,0,0,3384,0,1012,0,0,0,0,405,0,0,682,0,0,0,0,0,2701,0,99,0,0,99,5801,827,121,2470,839,34,223,125,155,566,442
2012,497,2,2012,1,187.07745361,2,2,0,,,,,,0,0,0,0,0,2,,2,3,1,0000,24,6,1,2,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,2,2,1,1,2,1,,,0,2,2,,,2.5,2.5,1,0,1,2,1,2847,2847,3045,0,1949,0,0,0,3045,0,0,3045,0,0,0,0,0,0,0,0,0,0,1831,0,0,1214,0,0,0,198,0,0,198,1949,659,226,61,214,202,143,337,18,61,26
2012,505,2,2012,1,194.76339722,5,3.75,1,2,,,,2,1,1,0,0,0,3,1,2,3,1,0000,24,6,1,2,2,2,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,2,2,1,1,1,1,2,,0,1,2,316700,3,2.5,2.5,0,0,0,0,1,6854,4800,5203,2054,13202,2226,0,0,2977,2226,0,2977,0,0,0,2226,0,0,0,0,0,427,0,0,0,0,0,2550,0,403,0,77,326,15256,1393,233,2054,1106,1383,476,776,37,7448,350
2012,513,2,2012,1,320.37597656,3,2.65,1,1,,,,1,1,0,0,0,0,2,1,1,3,1,0000,24,6,1,2,2,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,2,2,1,2,2,1,,2,2,20000,2,2,,,3,3,1,0,2,2,5,13704,9084,9423,4620,13059,4047,0,0,5376,4047,0,5376,0,0,0,4047,0,0,0,0,0,172,0,0,0,0,5204,0,0,339,0,36,303,16059,2951,404,1973,448,361,973,372,1811,5702,1064
2012,521,2,2012,1,139.63529968,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,0000,24,6,1,2,2,2,1,0,0,0,1,0,0,1,0,1,2,0,2,1,2,2,1,2,2,1,1,1,1,57000,1,2,350000,3,3,3,0,0,0,0,9,15145,12899,14165,2246,8284,14165,0,0,0,14165,0,0,0,0,0,14165,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,655,611,11120,1101,484,2054,455,434,1370,903,826,2834,660
2012,539,2,2012,1,229.44773865,3,2.65,2,,,,1,1,0,0,0,1,0,2,,2,3,1,0000,24,6,1,2,2,2,0,1,1,1,1,1,0,1,0,1,3,0,2,1,2,2,2,1,1,1,1,2,,0,1,2,374080,3,3,3,0,0,0,0,4,11485,9431,9719,2054,18394,5129,0,0,4590,5129,0,3916,675,0,0,3541,0,1588,0,0,0,172,0,3744,0,0,0,0,0,288,0,32,256,20448,3683,609,2509,1189,1683,1835,773,2532,4877,757
2012,547,2,2012,1,362.50021362,3,2.65,2,1,,,,1,0,1,0,0,0,2,1,1,3,1,0000,24,6,1,2,2,2,1,0,0,1,1,0,0,1,1,0,2,1,0,0,2,2,2,1,1,2,,2,,0,2,2,,,3,3,1,0,2,2,1,5084,5084,5372,0,8505,5200,0,0,172,5200,0,172,0,0,0,3912,1287,0,0,0,0,172,0,0,0,0,0,0,0,288,0,32,256,8505,2461,154,1720,756,108,454,448,796,747,862
2012,554,2,2012,1,185.55171204,5,3.75,2,,,1,1,2,0,0,0,1,1,3,2,1,3,1,0000,24,6,1,2,2,2,0,1,1,0,1,0,0,1,0,0,1,1,1,0,2,2,2,2,1,2,,2,1,39000,1,2,336672,3,3,3,0,0,0,0,3,12370,10184,10903,2186,10053,9262,0,0,1641,9262,0,1641,0,0,0,8250,0,1012,0,0,0,427,0,0,0,0,1214,0,0,719,0,276,443,13149,3205,779,2054,784,22,1416,383,1041,1806,1659
2012,562,2,2012,1,163.86634827,2,2,0,,,,,,0,0,0,0,0,2,1,1,2,1,0000,24,6,1,2,2,2,0,1,1,0,1,1,0,1,0,1,1,0,0,0,2,2,2,2,1,2,1,1,,0,1,2,400000,3,4,4,0,0,0,0,3,6351,3881,4168,2470,2843,0,0,0,4168,0,0,4168,0,0,0,0,0,0,0,0,0,0,4168,0,0,0,0,0,0,287,0,0,287,5313,540,189,2628,766,157,,526,18,227,262
2012,570,2,2012,1,270.35333252,5,3.75,2,1,1,1,,3,1,1,1,0,0,2,1,1,1,0,9100,24,5,1,3,2,2,0,1,1,1,1,0,0,1,1,0,3,1,1,3,2,2,1,2,2,1,1,2,1,12700,1,2,750000,3,4,4,0,0,0,0,4,15105,11879,12419,3226,7923,11737,0,0,682,11737,0,682,0,0,0,5868,5868,0,0,0,0,682,0,0,0,0,0,0,0,540,0,148,392,11377,1992,367,3183,824,1089,779,59,944,2079,62
2012,588,3,2012,1,234.82881165,4,3.2,2,,,1,,2,0,0,0,1,1,2,1,1,4,1,0000,29,9,,,1,1,1,1,1,1,2,2,0,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,143000,1,2,978000,4,6,6,0,0,0,0,7,24075,19859,23380,4216,15672,22951,0,0,429,22951,0,429,0,0,0,11407,11544,0,0,0,0,429,0,0,0,0,0,0,0,3521,1646,924,951,21401,3702,587,3736,2108,220,1666,1273,1268,5550,1290
2012,596,2,2012,1,183.40438843,6,4.25,3,,,,,1,0,0,0,0,1,5,2,3,3,1,0000,24,9,,1,2,2,0,1,1,1,1,0,0,1,0,0,2,1,1,2,2,2,2,1,1,1,1,2,1,142000,1,2,447445,4,4.5,4.5,0,0,0,0,5,22858,18643,20813,4215,12420,20640,0,0,172,20640,0,172,0,0,0,11130,0,9510,0,0,0,172,0,0,0,0,0,0,0,2170,804,510,856,17647,3173,531,3837,2224,209,130,,2764,4706,73
2012,7856,3,2012,1,170.24365234,9,5.6,1,,,3,1,6,0,0,2,2,2,3,2,1,1,0,6100,52,4,,1,5,5,0,2,2,0,2,2,1,2,1,1,0,0,1,4,2,2,2,2,2,2,2,2,,0,2,1,,,9,9,1,0,2,2,2,14212,14212,14576,0,16552,4047,0,0,10529,4047,0,8809,1720,0,0,4047,0,0,0,0,0,1726,0,0,0,7082,0,0,0,364,0,36,328,16552,2856,879,3440,6512,430,121,378,689,815,433
2012,7864,3,2012,1,221.75698853,10,6,1,1,1,4,2,8,1,0,4,3,0,2,1,1,1,0,6100,52,4,,1,5,5,1,0,0,1,1,1,0,1,1,1,0,0,0,4,2,2,2,2,2,2,1,2,,0,1,2,1778455,3,5,5,0,0,0,0,2,14688,9416,10033,5272,9071,7457,0,0,2576,7457,0,1666,809,101,0,7457,0,0,0,0,0,1666,0,0,0,0,0,0,0,617,0,242,375,14343,1450,273,5272,981,227,430,697,2285,856,1872
2012,7872,3,2012,1,170.38496399,4,3.2,2,,1,1,,2,0,1,1,0,0,2,1,1,1,0,0000,51,6,,5,5,4,0,1,1,1,1,0,1,1,1,1,3,1,2,4,2,2,1,2,2,1,2,2,2,59000,2,1,,,4,4,1,0,2,2,9,31632,31426,41943,206,14027,33926,7588,0,429,3238,0,429,0,0,0,0,3238,0,30688,0,0,429,0,0,0,0,0,0,0,10517,5915,3097,1505,15098,2289,1008,3285,2377,120,261,633,2703,2309,114
2012,7880,3,2012,1,269.71963501,5,3.75,2,,,,,,0,0,0,0,0,5,2,3,1,0,0000,51,6,,5,5,4,0,1,1,1,1,1,1,1,1,0,4,1,3,5,2,2,1,1,1,1,1,2,2,7500,1,2,4000000,4,5,5,0,0,0,0,7,28889,20206,22259,8683,13364,15683,6577,0,0,15683,0,0,0,0,0,9106,0,6577,0,0,0,0,0,0,0,0,0,0,0,2053,608,557,888,22483,3068,382,8546,2135,944,283,256,1720,3759,1389
2012,7898,3,2012,1,204.7232666,5,3.75,2,,,,1,1,0,0,0,1,0,4,1,3,1,0,0000,51,6,,5,5,4,0,1,1,1,1,0,1,1,1,0,5,1,2,4,2,2,1,2,2,1,1,2,2,38000,1,2,1300000,3,4,4,0,0,0,0,4,17208,11207,12497,6001,10933,12323,0,0,174,12323,0,174,0,0,0,7588,4735,0,0,0,0,174,0,0,0,0,0,0,0,1290,372,290,628,17240,3066,692,5863,1616,113,573,723,1067,3245,283
2012,7906,3,2012,1,190.63072205,4,3.2,2,1,1,,,2,0,1,1,0,0,2,1,1,1,0,0000,51,6,,5,5,4,1,0,0,1,1,0,0,1,1,0,2,1,2,2,2,2,1,2,2,1,1,2,2,162000,1,2,1400000,3,3,3,0,0,0,0,8,29446,23232,27747,6214,14546,25800,0,0,1946,25800,0,429,0,1518,0,15177,10624,0,0,0,0,429,0,0,0,0,0,0,0,4515,2297,1124,1094,21853,2592,34,4376,1630,400,927,759,5780,4558,796
2012,7914,3,2012,1,197.27938843,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,51,6,,5,5,4,1,0,0,1,1,0,0,1,0,1,1,1,1,2,2,2,1,2,2,1,1,2,2,44000,2,2,,,3,3,1,0,2,2,9,23102,22816,29682,286,19286,29682,0,0,0,29682,0,0,0,0,0,8603,21079,0,0,0,0,0,0,0,0,0,0,0,0,6866,4182,1396,1288,20328,2286,329,2016,877,2036,6078,314,2954,2683,755
2012,7922,3,2012,1,145.49589539,5,3.75,2,,,1,2,3,0,0,1,1,1,2,1,1,1,0,0000,51,6,,5,5,4,0,1,1,1,1,0,1,2,0,1,4,0,6,5,2,2,1,2,2,1,1,1,2,60000,1,2,5500000,3,5,5,0,0,0,0,7,29290,20374,23853,8916,14147,22097,0,0,1756,22097,0,1756,0,0,0,14408,7690,0,0,0,0,684,0,0,0,1072,0,0,0,3479,1706,865,908,23777,1186,62,8546,1291,,389,1218,5429,5588,68
2012,7930,3,2012,1,163.13409424,4,3.2,1,,,1,1,2,0,0,1,1,0,2,1,1,1,0,0000,51,6,,5,5,4,0,1,1,1,1,0,1,1,1,2,3,2,3,6,2,2,1,2,2,1,2,2,2,14400,1,1,4500000,2,5.5,5.5,0,0,0,0,10,183885,174125,201941,9760,48654,66777,134735,0,429,66777,0,429,0,0,0,66777,0,0,0,0,0,429,0,0,0,0,0,0,0,27816,22197,3193,2426,58556,5073,719,8728,5288,1958,4256,11033,3762,15515,2224
2012,7948,2,2012,1,222.42530823,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,6100,52,4,,1,5,5,0,1,1,1,1,0,0,1,0,1,0,0,1,2,2,2,2,2,2,2,,2,,0,2,2,,,3.5,3.5,1,0,2,2,5,10021,10021,10667,0,12258,7632,0,0,3035,7632,0,3035,0,0,0,7632,0,0,0,0,0,0,0,0,0,0,0,0,3035,646,164,197,285,12258,1402,419,3238,1071,3868,253,294,659,1028,26
2012,6619,1,2012,1,360.8288269,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,5000,51,2,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,0,1,1,2,2,1,2,2,1,1,2,1,143000,1,1,1751583,2,3,3,0,0,0,0,9,21901,16519,16617,5382,7335,0,5260,5581,5776,0,5581,5776,0,0,0,0,0,0,0,0,0,0,3147,0,0,2630,0,0,0,98,0,0,98,14488,1778,491,5021,1928,22,198,671,598,3329,453
2012,6627,1,2012,1,460.99987793,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,5000,51,2,,4,5,5,1,0,1,1,1,0,1,1,0,1,1,0,1,1,2,2,1,2,2,1,1,1,1,76000,1,2,1751583,3,3,3,0,0,0,0,9,14504,9347,10013,5157,9866,0,0,7384,2630,0,0,2630,0,0,0,0,0,0,0,7384,0,0,1618,1011,0,0,0,0,0,666,480,0,186,16118,1453,177,5507,1321,,253,646,425,6018,319
2012,125,1,2012,1,249.51649475,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,1,1,1,3100,2,2,,,4,4,2,0,0,2,5,6067,2917,3034,3150,4027,0,0,0,3034,0,3034,0,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,19,98,7201,1245,178,3139,885,165,,101,47,1358,83
2012,133,2,2012,1,355.45062256,4,3.2,2,2,,,,2,2,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,1,0,0,1,2,1,0,1,1,1,2,1,3,4,2,2,1,2,2,1,1,2,1,50000,1,2,,3,5,5,0,0,0,0,5,15434,10751,12400,4683,18844,11973,0,0,427,11973,0,427,0,0,0,2361,9612,0,0,0,0,427,0,0,0,0,0,0,0,1649,698,397,554,23948,2246,222,4514,2406,2214,202,3945,5599,2116,483
2012,141,2,2012,1,711.65740967,3,2.65,2,,,,,,0,0,0,0,0,3,2,1,1,0,4000,31,3,,4,3,4,1,1,1,1,2,0,1,1,1,1,3,1,2,3,2,2,1,2,2,1,2,2,1,115000,1,1,,3,6,6,0,0,0,0,10,35303,30401,38088,4902,19609,27945,4072,3642,2428,27945,0,2428,0,0,0,23661,0,4284,0,3642,0,0,2428,0,0,0,0,0,0,7687,5092,1321,1274,25692,5001,710,4920,7536,44,283,1951,526,3324,1397
2012,158,2,2012,1,315.78771973,3,2.65,3,,,,,,0,0,0,0,0,3,1,2,1,0,2610,11,5,2,2,3,3,1,0,0,1,1,1,0,1,0,1,3,1,1,2,2,2,1,2,2,1,1,2,1,90000,1,2,1089156,1,4,4,0,0,0,0,7,19386,16213,17646,3173,11076,17646,0,0,0,11069,0,0,0,0,0,0,6010,5059,6577,0,0,0,0,0,0,0,0,0,0,1433,228,613,592,14326,1695,701,3295,2135,2111,1022,350,626,1334,1057
2012,166,2,2012,1,557.50219727,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,2610,11,5,2,2,3,3,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,2,2,2,2,1,,1,,0,2,2,,,2,2,1,0,2,2,4,5735,5735,6225,0,3204,6195,30,0,0,6195,0,0,0,0,0,6195,0,0,0,0,0,0,0,0,0,0,0,0,0,490,180,97,213,3204,887,215,1619,212,,,40,37,147,46
2012,174,2,2012,1,201.31947327,5,3.75,4,,,1,,1,0,0,0,1,0,4,2,2,1,0,2610,11,5,2,2,3,3,0,1,1,1,2,0,0,2,0,1,4,1,3,4,2,2,1,2,2,1,1,2,,0,1,2,1089156,3,4,4,0,0,0,0,7,29129,25986,30263,3143,9854,30090,0,0,172,30090,0,172,0,0,0,8701,0,21389,0,0,0,172,0,0,0,0,0,0,0,4277,1910,1061,1306,12997,2658,853,3224,1240,906,768,372,1010,1789,177
2012,182,2,2012,1,266.55395508,4,3.2,2,,,,,,0,0,0,0,0,4,3,1,3,1,0000,24,6,1,2,2,2,0,1,1,1,1,0,1,1,1,1,4,3,4,4,2,2,1,1,1,1,1,2,2,103000,1,2,2000000,2,5,5,0,0,0,0,10,45165,41544,58201,3621,50377,58201,0,0,0,17730,0,0,0,0,0,13861,3869,0,40471,0,0,0,0,0,0,0,0,0,0,16657,8907,5004,2746,55600,2566,968,3037,3236,725,99,5679,4097,32010,3183
2012,190,2,2012,1,402.25775146,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,6600,53,4,,4,5,5,0,0,0,1,1,0,0,0,0,0,2,1,3,1,2,2,1,2,2,1,1,1,1,0,2,2,,,3,3,1,0,2,2,10,15446,12749,16694,2697,16485,16694,0,0,0,16694,0,0,0,0,0,16694,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,2375,832,738,19182,3005,97,3238,1241,81,,3045,3567,4551,358
