S_Seker,MisparMb,Hodesh_Hakira,Shnat_Hakira,Quarter,Weight,Nefashot,NefeshStandartit,Mefarnesim,Nefashot0_4,Nefashot5_9,Nefashot10_14,Nefashot15_17,NefashotAd18,Nefashot18Up,Men18up,Women18up,Nationality,Yshuv,Nafa,Zurat_Y,Cluster,MadadPereferia,Tanur_Ba,Tanur_B,Tanur_A,Microwave,Refrigerator,Deep_Freezer,Dish_Washer,Washing_M,Dryer,V_Cleaner,Television,Computer,A_Conditioner,C_Heating,F_Heating,Water_Heating,Security_Room,Cable_Tv,Water_Purification_Device,Tablet,Gamer,Satellite_Dish,internet,Phones,Cell_Phones,Cars,Electric_Scooter,Electric_Bicycle,Baalut,Owned_Appartement_Not_For_Living,Value_D,Mocher_D,Sah_Hadrim,Hadrim,Rented_D,Add_Payers,Maskir,Mafteah,Decile,Total_Net,Net,i1Kaspit,iInKind,c3Kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Sex_RMB,MaamadRMB,Religion
2021,28106,1,2021,1,383.712,2,2,0,,,,,,2,1,1,1,0,43,5,4,4,0,1,1,1,2,0,1,1,0,1,2,1,4,2,2,1,1,1,2,0,0,2,1,,2,1,0,0,1,7,3000000,2,5,5,0,0,0,0,10,35431,28831,34922,6600,16474,0,30455,0,4467,0,0,4467,0,0,0,0,0,0,0,0,0,0,4467,0,0,0,0,0,0,0,0,6091,6091,0,0,23074,822,416,9502,1242,0,305,1416,1981,596,6796,1,2,3,1
2021,28107,1,2021,1,114.092,1,1.25,0,,,,,,1,,1,1,0,43,5,4,4,0,1,1,1,1,1,1,1,0,0,2,1,3,2,2,1,1,1,2,0,0,2,2,1,2,1,0,0,1,1,2700000,2,5.5,5.5,0,0,0,0,10,18782,12182,12182,6600,8731,0,0,0,12182,0,0,12182,0,0,0,0,0,0,0,0,0,0,0,6091,6091,0,0,0,0,0,0,0,0,0,0,15331,790,391,6718,1300,52,305,520,1525,2831,900,1,2,3,1
2021,28108,2,2021,1,195.015,9,5.6,1,4,,3,,7,2,1,1,1,70,61,12,3,4,1,0,0,1,3,0,0,1,1,0,0,0,5,2,2,1,1,2,2,0,0,2,2,,2,1,0,0,,1,,,5,5,0,0,0,0,2,18517,12848,13216,5669,12788,3103,4066,0,6046,3103,0,1049,4997,0,0,3103,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,368,0,96,272,18457,2585,872,5922,2745,2421,0,510,447,2393,562,4,2,1,1
2021,28109,1,2021,1,755.693,2,2,0,,,,,,2,1,1,1,70,61,12,3,4,0,1,1,1,1,0,0,1,1,1,2,1,1,2,2,1,2,1,1,0,0,2,1,1,1,,0,0,,0,,,4,4,1,0,2,2,1,3069,3069,3249,0,4354,0,0,162,3086,0,162,3086,0,0,0,0,0,0,0,0,0,0,2436,650,0,0,0,0,0,0,0,180,0,74,106,4354,1002,508,1018,901,186,0,563,1,176,0,3,2,3,1
2021,28110,1,2021,1,527.768,2,2,1,,,,,,2,1,1,1,70,61,12,3,4,0,1,1,1,2,0,1,1,1,0,1,1,1,2,2,1,2,1,1,0,0,2,2,,2,,0,0,1,0,2300000,3,5,5,0,0,0,0,4,9590,3921,3921,5669,4429,1870,0,0,2051,1870,0,2051,0,0,0,1870,0,0,0,0,0,0,0,0,0,2051,0,0,0,0,0,0,0,0,0,10098,427,662,5740,1245,463,0,1403,112,46,0,2,1,1,1
2021,28111,1,2021,1,441.96,4,3.2,1,2,,,,2,2,1,1,1,70,61,12,3,4,0,1,1,1,1,0,0,1,1,2,2,3,4,2,2,1,2,1,1,1,0,2,1,,2,2,1,0,1,0,1500000,3,4,4,0,0,0,0,5,20090,15798,16405,4292,10175,11651,0,0,4754,11651,0,1366,0,3388,0,11651,0,0,0,0,0,349,0,0,0,0,1017,0,0,0,0,607,0,209,398,14467,5212,557,4351,1063,1135,0,661,288,1038,161,2,1,1,1
2021,28112,2,2021,1,279.923,4,3.2,2,,1,1,,2,2,1,1,1,70,61,12,3,4,0,1,1,1,2,0,1,1,1,0,2,3,1,2,2,1,2,1,2,1,1,2,1,1,2,1,0,0,1,0,2600000,3,5,5,0,0,0,0,6,24194,18525,20716,5669,9468,18286,0,0,2430,18286,0,2430,0,0,0,9393,8893,0,0,0,0,350,0,0,0,0,2080,0,0,0,0,2191,887,556,748,15137,1255,70,5669,1999,66,0,492,3498,1582,506,1,2,1,1
2021,28113,2,2021,1,302.903,2,2,1,,,,,,2,1,1,3,70,61,12,3,4,0,1,1,1,1,0,1,1,0,2,3,1,4,2,1,1,1,2,2,3,0,2,1,,2,1,0,0,1,0,1352382,3,3,3,0,0,0,0,6,13763,10406,10406,3357,8258,3392,0,0,7014,3392,0,7014,0,0,0,3392,0,0,0,0,0,0,1931,0,0,0,5083,0,0,0,0,0,0,0,0,11615,2189,371,3357,917,1098,0,2569,0,1025,88,1,2,1,2
2021,28114,1,2021,1,189.386,2,2,2,,,,,,2,1,1,1,70,61,12,3,4,0,1,1,1,1,0,1,1,0,2,2,1,2,2,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,0,1400000,2,3,3,0,0,0,0,6,15231,11874,12002,3357,8410,7584,0,0,4418,7584,0,4418,0,0,0,6483,1102,0,0,0,0,0,4418,0,0,0,0,0,0,0,0,129,129,0,0,11767,2795,1347,3457,684,0,0,881,281,686,1635,1,1,1,1
2021,28115,2,2021,1,329.091,7,4.75,2,1,3,1,,5,2,1,1,1,70,61,12,3,4,0,1,1,1,1,0,0,1,1,1,0,1,4,2,2,1,2,2,2,0,0,2,2,,2,1,0,0,,0,,,3,3,1,0,1,2,1,9646,9646,10022,0,12820,8015,0,0,2008,8015,0,2008,0,0,0,5406,2609,0,0,0,0,895,0,0,0,1113,0,0,0,0,0,376,0,43,333,12820,1255,220,153,700,634,1832,1006,3108,2864,1050,3,1,1,1
2021,28116,2,2021,1,205.096,3,2.65,3,,,,,,3,2,1,1,70,61,12,3,4,0,1,1,1,2,1,1,1,1,1,3,1,3,2,2,1,1,1,2,0,0,2,1,1,2,2,0,0,1,1,2000000,3,5,5,0,0,0,0,9,31078,25409,28507,5669,19690,25457,3050,0,0,25457,0,0,0,0,0,14279,6079,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,1536,617,944,25359,4359,881,8205,2622,27,0,1127,2802,2595,2740,2,1,1,1
2021,28117,2,2021,1,305.809,3,2.65,1,,,1,,1,2,1,1,1,0,23,6,4,3,0,1,1,1,1,1,1,1,0,1,4,1,4,2,2,1,1,1,1,1,0,2,1,1,2,1,0,0,1,0,1420654,1,4,1,0,0,0,0,6,17877,15814,16061,2063,6833,4071,0,9699,2291,0,0,2291,0,0,0,0,0,0,4071,9699,0,0,2291,0,0,0,0,0,0,0,0,247,0,119,128,8896,511,440,2063,728,887,204,1050,1972,644,397,2,1,2,1
2021,28119,2,2021,1,313.836,3,2.65,2,,1,,,1,2,1,1,1,0,23,6,4,3,0,0,1,1,1,0,0,1,0,0,1,1,3,2,2,1,2,2,2,1,0,2,1,,2,1,0,0,,0,,,3,3,1,0,2,2,2,9080,9080,9481,0,6469,7802,0,0,1679,7802,0,1679,0,0,0,6160,1642,0,0,0,0,155,0,0,0,0,1525,0,0,0,0,402,0,46,356,6469,1104,761,2442,671,0,204,187,398,636,66,1,1,1,1
2021,28120,1,2021,1,307.475,3,2.65,2,,,,,,3,2,1,1,0,23,6,4,3,0,1,1,1,1,0,1,1,1,2,2,4,5,2,2,1,2,1,1,2,1,2,1,1,2,1,0,0,1,0,2022924,3,6,5,0,0,0,0,10,36831,32446,42935,4385,13886,38910,0,0,4026,37894,0,3350,676,0,0,30019,7876,0,1015,0,0,0,0,0,0,3350,0,0,0,0,0,10490,6919,1897,1674,18271,1817,1020,4571,1192,135,0,2590,5841,1103,0,1,1,1,1
2021,28121,2,2021,1,773.535,4,3.2,1,2,,,,2,2,1,1,1,0,23,6,4,3,1,0,0,1,1,0,0,1,0,1,1,1,1,2,2,1,2,2,2,1,0,2,1,,2,,0,0,,0,,,4,4,1,0,2,2,1,7674,7674,8102,0,6238,7753,0,0,350,7753,0,350,0,0,0,7753,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,428,0,144,284,6238,904,563,2747,834,119,153,70,263,148,436,1,1,1,1
2021,28122,2,2021,1,282.668,4,3.2,2,2,,,,2,2,1,1,1,0,23,6,4,3,0,1,1,1,1,0,0,1,1,1,1,2,3,2,2,1,2,1,2,1,0,2,1,,2,2,0,0,,1,,,4,4,1,0,2,2,7,27885,27885,35780,0,13295,35430,0,0,350,35430,0,350,0,0,0,26350,9081,0,0,0,0,350,0,0,0,0,0,0,0,0,0,7895,4664,1674,1558,13295,359,565,3044,1185,242,877,666,3951,2314,93,1,1,1,1
2021,28123,1,2021,1,263.161,4,3.2,3,,,,1,1,3,2,1,1,0,23,6,4,3,0,1,1,1,2,1,0,1,1,1,3,1,4,2,2,1,1,1,1,0,0,2,1,2,2,1,0,0,1,0,2022924,2,4.5,4.5,0,0,0,0,7,26141,21756,24471,4385,9947,20763,0,0,3707,20594,0,3707,0,0,0,12669,7424,502,169,0,0,154,0,0,0,0,3553,0,0,0,0,2715,1285,535,895,14332,2302,657,4538,1382,112,0,1233,2187,1758,163,2,1,1,1
2021,28124,1,2021,1,527.981,5,3.75,1,1,1,2,,4,1,,1,1,0,62,6,2,2,1,0,0,1,1,1,0,1,0,1,0,1,3,2,2,1,2,2,2,0,0,2,1,1,1,1,0,0,1,0,700000,3,4,4,0,0,0,0,3,13991,11047,11235,2944,11378,5420,0,0,5815,5420,0,739,0,5076,0,5420,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,188,0,21,166,14322,1453,543,3066,1132,261,1054,1004,2264,593,2951,3,2,1,1
2021,28125,2,2021,1,200.687,2,2,2,,,,,,2,1,1,1,0,62,6,2,2,0,1,1,1,2,1,0,1,0,2,3,0,5,2,2,1,1,1,1,0,0,2,1,,2,2,0,0,1,0,1353735,3,6,6,0,0,0,0,9,22432,18914,19217,3518,8866,8583,0,8132,2502,3500,8132,2502,0,0,0,3500,0,0,5083,0,0,0,0,0,0,1728,774,0,0,0,0,303,0,145,158,12384,1281,574,4044,814,945,0,1434,311,1712,1271,2,2,1,1
2021,28126,2,2021,1,251.043,6,4.25,3,,,1,1,2,4,2,2,1,0,62,6,2,2,1,0,0,1,2,1,0,1,1,1,1,1,4,2,2,1,1,1,1,0,0,2,1,1,2,1,0,0,1,0,1200000,2,5,5,0,0,0,0,4,20985,17467,18220,3518,13768,8954,0,0,9266,8954,0,7233,0,2033,0,1870,0,7084,0,0,0,350,0,4574,0,0,2309,0,0,0,0,753,0,139,613,17286,4605,1438,3587,1415,634,378,0,576,4209,444,5,1,1,1
2021,28127,2,2021,1,474.961,1,1.25,0,,,,,,1,,1,1,0,62,6,2,2,1,0,0,1,1,0,0,1,1,2,0,0,3,2,2,1,2,2,2,0,0,2,2,,1,,0,0,1,0,650000,1,4,4,0,0,0,0,3,4774,1830,1830,2944,1136,0,0,0,1830,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,0,0,0,0,0,0,0,4080,0,282,2944,289,0,0,537,0,27,0,4,2,3,1
2021,28128,1,2021,1,288.514,1,1.25,0,,,,,,1,1,,1,0,62,6,2,2,1,0,0,1,2,0,0,1,0,0,1,0,2,2,2,1,2,2,2,0,0,1,2,2,2,,0,1,1,0,600000,3,2,2,0,0,0,0,2,4568,2576,2576,1992,963,0,0,0,2576,0,0,2169,406,0,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,2955,0,0,1992,206,0,0,374,0,383,0,4,1,3,1
2021,28129,1,2021,1,307.579,7,4.75,2,,1,2,2,5,2,1,1,1,0,62,6,2,2,0,1,1,0,1,1,0,1,0,1,0,1,4,2,2,1,2,2,2,0,0,2,1,1,2,1,0,0,1,0,1100000,3,5,5,0,0,0,0,3,21757,18239,19252,3518,7909,18019,0,0,1232,18019,0,893,339,0,0,9163,8857,0,0,0,0,893,0,0,0,0,0,0,0,0,0,1013,0,380,633,11427,1306,824,3518,1400,109,488,416,2512,691,163,4,2,1,1
2021,28130,2,2021,1,197.895,2,2,0,,,,,,2,1,1,1,0,62,6,2,2,1,1,1,0,3,1,0,1,1,1,0,2,6,2,2,1,1,2,1,0,0,2,2,1,2,1,0,0,1,0,1800000,2,6,6,0,0,0,0,8,18433,14915,15045,3518,10484,0,0,10979,4066,0,0,3558,508,0,0,0,0,0,0,10979,0,0,3558,0,0,0,0,0,0,0,0,130,0,24,106,14002,3510,1159,3518,2087,714,549,654,0,1036,776,4,1,3,1
2021,28131,2,2021,1,202.646,1,1.25,0,,,,,,1,,1,1,0,24,6,3,2,1,0,0,1,1,0,0,1,0,1,1,1,1,2,2,1,2,1,2,0,0,2,1,1,1,,0,0,1,0,654105,2,2,2,0,0,0,0,3,5185,3050,3050,2135,568,0,0,0,3050,0,0,3050,0,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,2703,0,0,2135,145,0,0,122,165,136,0,1,2,3,1
2021,28132,2,2021,1,35.84,1,1.25,0,,,,,,1,1,,1,0,24,6,3,2,0,1,0,1,1,0,0,0,0,0,1,0,0,2,2,1,2,1,2,0,0,2,2,1,1,,0,0,,0,,,1.5,1.5,1,0,3,2,2,4371,4371,4371,0,2096,0,0,0,4371,0,0,3050,1321,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,2096,749,0,1018,100,75,0,12,51,92,0,1,1,3,1
2021,28133,2,2021,1,323.21,3,2.65,3,,,,,,3,1,2,1,0,24,6,3,2,1,0,0,1,1,0,0,1,1,1,3,1,2,2,2,2,1,1,2,0,1,2,1,,2,1,0,0,1,0,1115077,2,3.5,3.5,0,0,0,0,7,22385,18994,20562,3391,10872,20562,0,0,0,20562,0,0,0,0,0,12239,7329,995,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,346,502,720,14263,2349,1544,3391,1086,210,51,954,235,2360,2084,1,1,1,1
2021,28134,2,2021,1,240.557,2,2,0,,,,,,2,1,1,1,0,24,6,3,2,0,1,1,1,1,1,1,1,0,1,2,0,4,2,2,1,1,1,2,2,0,2,1,1,2,,0,0,1,0,1600000,2,5,5,0,0,0,0,5,12012,7803,7803,4209,4460,0,0,3330,4473,0,3330,4473,0,0,0,0,0,0,0,0,0,0,4473,0,0,0,0,0,0,0,0,0,0,0,0,8669,374,372,4209,1227,20,0,858,293,1265,51,2,2,3,1
2021,28135,2,2021,1,532.106,2,2,1,,,,,,2,1,1,2,0,24,6,3,2,1,0,0,1,2,1,1,1,0,1,2,1,3,2,2,2,1,2,1,0,0,1,1,1,2,1,0,0,1,0,1400000,3,4.5,4.5,0,0,0,0,8,19517,15308,15308,4209,17087,6745,0,5285,3278,0,0,3278,0,0,0,0,0,0,6745,5285,0,0,3278,0,0,0,0,0,0,0,0,0,0,0,0,21296,659,588,4209,1083,85,0,118,0,14554,0,2,1,2,2
2021,28136,2,2021,1,234.556,2,2,1,,,,,,2,1,1,1,0,24,6,3,2,1,0,0,1,2,0,0,1,0,2,1,1,1,2,2,1,1,1,1,0,1,2,1,1,2,1,0,0,1,0,1000000,2,4,4,0,0,0,0,5,12669,9278,9278,3391,8634,3019,0,1296,4962,3019,203,3609,1354,0,0,3019,0,0,0,1093,0,0,3609,0,0,0,0,0,0,0,0,0,0,0,0,12025,3391,1201,3493,832,102,0,402,2091,514,0,2,1,1,1
2021,28137,2,2021,1,214.745,5,3.75,2,1,,,1,2,3,1,2,1,0,24,6,3,2,0,1,1,1,2,0,1,1,1,2,4,1,1,2,2,1,1,1,1,1,0,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,6,27265,27265,27690,0,21154,10457,0,9657,7576,10457,0,6357,0,1220,0,6784,0,3673,0,9657,0,257,0,0,0,0,6099,0,0,0,0,425,0,112,313,21154,5621,444,4768,1581,211,458,730,647,3723,2971,2,2,1,1
2021,28138,2,2021,1,323.189,4,3.2,2,2,,,,2,2,1,1,1,0,24,6,3,2,1,0,0,1,1,0,1,1,1,1,2,1,1,2,2,1,1,1,1,1,0,2,1,1,2,2,0,0,,0,,,3.5,3.5,1,0,2,2,7,26086,25782,29626,304,21001,26626,0,0,3001,26626,0,3001,0,0,0,21150,5476,0,0,0,0,350,0,0,0,2651,0,0,0,0,0,3845,1675,1064,1106,21305,2252,1086,3348,1023,298,183,2842,4346,2537,3392,1,1,1,1
2021,28139,2,2021,1,352.067,2,2,1,,,,,,2,1,1,1,0,24,6,3,2,0,1,1,1,1,0,1,1,1,1,1,0,1,2,2,1,1,1,1,0,0,2,1,1,2,1,0,0,1,0,1100000,2,4,4,0,0,0,0,5,12201,8810,8810,3391,10267,373,0,4066,4371,0,0,4371,0,0,0,0,0,0,373,4066,0,0,4371,0,0,0,0,0,0,0,0,0,0,0,0,13658,1792,2479,3513,1119,1798,440,1182,171,724,440,2,2,2,1
2021,28140,2,2021,1,468.647,4,3.2,2,,,2,,2,2,1,1,1,0,24,6,3,2,0,1,1,1,2,1,0,1,1,1,2,2,2,2,2,2,1,1,1,0,1,2,1,1,2,2,0,0,,0,,,4,4,1,0,2,2,7,28871,27351,36788,1520,18493,36438,0,0,350,36438,0,350,0,0,0,30800,5638,0,0,0,0,350,0,0,0,0,0,0,0,0,0,9437,6130,1732,1575,20013,2343,0,3855,1304,85,42,7763,2551,1976,95,2,1,1,1
2021,28141,2,2021,1,368.435,3,2.65,1,,,1,1,2,1,,1,1,0,31,6,3,3,0,1,1,1,1,0,0,1,0,1,2,1,1,2,2,1,1,1,2,0,1,2,1,1,2,1,0,0,,0,,,3,3,1,0,2,2,2,9700,9700,9888,0,14978,3943,0,0,5945,3943,0,3739,1189,1017,0,3943,0,0,0,0,0,350,0,0,0,2712,677,0,0,0,0,188,0,21,167,14978,1608,762,3561,458,0,0,178,684,4973,2755,2,2,1,1
2021,28142,2,2021,1,173.92,4,3.2,2,,,1,1,2,2,1,1,1,0,31,6,3,3,0,1,1,1,1,1,1,1,1,1,4,3,1,2,2,1,1,1,1,1,1,2,1,1,2,1,0,0,1,0,1100000,3,4,4,0,0,0,0,6,24924,21579,27428,3345,9525,26400,0,0,1028,26400,0,1028,0,0,0,21105,5295,0,0,0,0,350,0,0,0,0,678,0,0,0,0,5850,3671,1075,1103,12870,4326,992,3426,1677,507,0,408,699,653,184,1,1,1,1
2021,28143,2,2021,1,339.985,5,3.75,2,,1,,2,3,2,1,1,1,0,31,6,3,3,0,1,1,1,1,0,1,1,1,1,2,1,3,2,2,1,2,1,1,0,0,2,1,1,2,1,0,0,1,0,700000,3,3,3,0,0,0,0,5,22269,19498,25565,2771,5727,25020,0,0,545,25020,0,545,0,0,0,21889,3131,0,0,0,0,545,0,0,0,0,0,0,0,0,0,6067,3826,1113,1127,8498,1779,903,2873,988,71,0,325,807,752,0,2,1,1,1
2021,28144,2,2021,1,126.614,1,1.25,1,,,,,,1,,1,1,0,31,6,3,3,0,1,1,1,2,0,1,1,0,2,3,1,3,2,2,1,1,1,2,0,0,2,1,1,1,1,0,0,1,0,1200000,3,4,4,0,0,0,0,10,25934,22589,30129,3345,3993,25697,0,61,4371,25697,61,4371,0,0,0,25697,0,0,0,0,0,0,0,4371,0,0,0,0,0,0,0,7540,5034,1356,1150,7338,980,172,3474,925,119,0,295,203,1170,0,5,2,1,1
2021,28145,2,2021,1,365.036,2,2,1,,,,,,2,,2,1,0,44,5,4,4,0,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,2,0,0,2,2,,1,,0,0,,0,,,2,2,1,0,2,2,5,13237,13237,13240,0,6733,4327,0,0,8913,4327,0,6353,1340,1220,0,0,0,4327,0,0,0,0,3202,0,0,0,0,0,0,3151,0,3,0,3,0,6733,0,187,2035,4373,0,0,137,0,1,0,3,2,3,1
2021,28146,2,2021,1,486.005,6,4.25,2,4,,,,4,2,1,1,1,0,44,5,4,4,0,1,1,1,1,0,1,1,1,2,2,2,4,2,2,1,1,1,1,1,0,2,1,,2,2,0,0,,0,,,4,4,1,0,2,2,7,33906,30258,35971,3649,25877,35231,0,0,740,35231,0,740,0,0,0,8914,26317,0,0,0,0,740,0,0,0,0,0,0,0,0,0,5714,3441,1008,1265,29526,3872,610,4205,2713,1276,912,658,4283,10595,402,1,1,1,1
2021,28147,2,2021,1,181.369,1,1.25,0,,,,,,1,,1,1,0,44,5,4,4,0,1,1,1,1,0,0,1,0,0,2,1,1,2,2,2,1,1,1,0,0,2,2,1,1,,0,0,1,0,1914451,2,4,4,0,0,0,0,7,11301,7014,7014,4287,7072,0,0,3558,3456,0,0,3456,0,0,0,0,0,0,0,3558,0,0,3456,0,0,0,0,0,0,0,0,0,0,0,0,11359,1220,153,4329,892,2707,702,651,634,71,0,1,2,3,1
2021,28148,1,2021,1,224.768,2,2,1,,,,1,1,1,,1,1,0,44,5,4,4,0,1,1,1,1,0,0,1,0,0,2,1,1,2,2,2,1,1,1,0,0,2,1,,2,1,0,0,,1,,,4,4,1,0,2,2,7,17399,17095,19229,304,7673,13999,5076,0,154,13999,0,154,0,0,0,13999,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,2134,976,571,588,7977,290,0,4066,1518,61,0,130,541,584,787,1,2,1,1
2021,28149,1,2021,1,407.141,1,1.25,1,,,,,,1,1,,1,0,44,5,4,4,0,1,1,1,1,0,1,1,0,1,2,1,1,2,2,1,1,1,1,1,0,2,1,1,1,1,0,0,1,0,1800000,3,4,4,0,0,0,0,9,13539,9070,12132,4469,4360,12132,0,0,0,12132,0,0,0,0,0,12132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,1782,642,639,8830,221,0,4355,1168,0,305,982,1371,427,0,1,1,1,1
2021,28150,1,2021,1,378.293,4,3.2,2,,,2,,2,2,1,1,1,0,44,5,4,4,0,1,1,1,2,0,1,1,0,1,4,3,1,2,2,1,1,2,1,1,1,2,1,,2,2,0,0,1,0,1850000,2,4,4,0,0,0,0,5,20814,14399,16571,6415,6119,16221,0,0,349,16221,0,349,0,0,0,12082,4139,0,0,0,0,349,0,0,0,0,0,0,0,0,0,2172,1091,437,644,12534,1950,732,4328,1372,63,170,313,508,2658,442,1,1,1,1
2021,28151,1,2021,1,324.569,5,3.75,2,2,1,,,3,2,1,1,1,0,44,5,4,4,0,1,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,1,2,2,0,2,1,,2,2,0,0,1,0,2200000,2,5,5,0,0,0,0,8,39716,33691,42367,6026,15549,41823,0,0,544,41823,0,544,0,0,0,28753,13070,0,0,0,0,544,0,0,0,0,0,0,0,0,0,8677,4898,1994,1785,21575,3172,0,5296,2441,1254,0,2309,4570,1080,1453,1,1,1,1
2021,28152,1,2021,1,288.255,4,3.2,2,1,1,,,2,2,1,1,1,0,44,5,4,4,0,1,1,1,1,0,1,1,0,1,2,1,2,2,2,1,1,2,2,1,0,2,1,,2,2,0,0,1,0,1800000,3,4,3,0,0,0,0,9,41405,38096,51651,3309,14707,51302,0,0,349,51302,0,349,0,0,0,21215,30087,0,0,0,0,349,0,0,0,0,0,0,0,0,0,13555,8635,2660,2260,18016,1727,1103,3338,1366,406,102,537,3713,5533,189,2,1,1,1
2021,28153,2,2021,1,211.65,2,2,0,,,,,,2,1,1,2,0,41,9,2,4,0,1,1,0,1,0,0,1,0,0,1,1,1,2,2,1,2,2,2,0,0,1,2,1,1,,0,0,1,0,1369575,4,3,3,0,0,0,0,1,3920,2260,2440,1660,1110,0,0,0,2440,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,2440,0,0,0,0,0,0,0,180,0,74,106,2770,154,317,1660,280,34,0,264,0,61,0,3,2,3,3
2021,28154,2,2021,1,1094.311,2,2,1,,,,1,1,1,,1,2,0,41,9,2,4,0,2,1,1,2,0,1,1,1,1,3,2,7,2,2,1,1,2,1,0,0,1,1,,2,1,0,0,1,0,1700000,4,3,3,0,0,0,0,7,16501,14841,16374,1660,9323,12662,0,0,3712,12662,0,3712,0,0,0,12662,0,0,0,0,0,155,0,3558,0,0,0,0,0,0,0,1533,601,438,494,10983,2615,1761,1782,930,309,0,616,203,2216,550,2,2,1,3
2021,28155,2,2021,1,85.031,3,2.65,1,,,,,,3,2,1,2,0,41,9,2,4,0,1,1,1,1,1,0,1,1,1,1,1,1,2,2,1,2,2,2,1,0,1,1,,2,1,0,0,1,0,1000000,4,3,3,0,0,0,0,2,9776,8116,9691,1660,12452,9691,0,0,0,9691,0,0,0,0,0,9691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,723,361,491,14112,1312,665,1660,2308,0,0,1017,0,6981,169,3,1,1,3
2021,28156,2,2021,1,818.063,7,4.75,2,,,2,2,4,3,1,2,2,0,41,9,2,4,0,1,0,1,1,1,0,1,0,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,0,1,1,0,1369575,4,3,3,0,0,0,0,1,7110,5450,6006,1660,5818,5266,0,0,740,5266,0,740,0,0,0,4080,1186,0,0,0,0,740,0,0,0,0,0,0,0,0,0,556,0,117,439,7478,418,185,1660,719,2338,0,25,0,1669,462,3,1,1,3
2021,28157,2,2021,1,194.32,1,1.25,0,,,,,,1,,1,1,3000,11,1,1,5,0,1,1,1,1,1,1,1,0,0,2,0,2,2,2,1,2,1,1,0,0,2,1,1,1,,0,0,,0,,,3,3,1,0,1,2,3,5184,5184,5184,0,5124,0,0,0,5184,0,0,5184,0,0,0,0,0,0,0,0,0,0,3050,0,0,0,2135,0,0,0,0,0,0,0,0,5124,1853,351,335,642,132,326,1138,189,157,0,1,2,3,1
2021,28158,1,2021,1,134.167,7,4.75,3,1,1,1,1,4,3,1,2,1,3000,11,1,1,5,0,1,1,1,1,1,1,1,1,1,4,2,5,2,2,1,2,1,1,0,0,2,1,1,2,2,0,0,1,0,2000000,3,5,5,0,0,0,0,4,24316,17595,20469,6721,11642,19730,0,0,739,6442,0,739,0,0,0,0,5732,710,13287,0,0,739,0,0,0,0,0,0,0,0,0,2874,841,1140,893,18363,1630,576,6721,1506,0,0,422,2034,5170,303,3,1,2,1
2021,28159,1,2021,1,122.103,3,2.65,2,,,,1,1,2,1,1,1,3000,11,1,1,5,1,0,0,1,1,0,0,1,0,1,3,3,0,2,1,1,1,1,2,0,0,2,1,1,1,1,0,0,1,0,1700000,3,4,4,0,0,0,0,6,20510,15976,17125,4534,9658,15752,0,0,1373,15752,0,154,1218,0,0,8859,6893,0,0,0,0,154,0,0,0,0,0,0,0,0,0,1148,354,253,541,14192,3289,411,4661,768,517,0,174,248,4015,109,3,2,1,1
2021,28160,2,2021,1,121.029,3,2.65,2,,,,,,3,1,2,1,3000,11,1,1,5,1,0,0,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,2,0,0,2,1,1,2,2,0,0,1,0,1847632,3,3,3,0,0,0,0,8,26838,23939,27319,2899,8986,23558,0,0,3761,23558,0,3761,0,0,0,10994,0,12564,0,0,0,0,0,0,0,0,3761,0,0,0,0,3380,1731,751,898,11885,1892,469,2899,1608,406,204,1449,201,1142,1614,1,2,1,1
