s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,yeladim0_1,yeladim2_4,yeladim5_9,yeladim10_14,yeladim15_17,nefashot18up,men18up,women18up,religion,nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39
2013,25841,5,2013,2,276.40109253,4,3.2,2,1,1,,,2,0,1,1,0,0,2,1,1,1,0,0000,41,7,2,4,4,3,0,1,1,1,2,0,1,1,1,1,3,0,6,5,2,2,2,2,2,1,1,2,1,0,1,2,2000000,3,6,6,0,0,0,0,7,25412,20400,30365,5012,19860,29923,0,0,442,29492,0,442,0,0,0,29492,0,0,430,0,0,442,0,0,0,0,0,0,0,9965,6663,1860,1442,24872,2495,943,5071,2384,43,2733,3766,5041,1314,1080
2013,25858,5,2013,2,155.66810608,12,6.8,2,,,5,2,8,0,0,4,2,2,4,1,3,1,0,6100,52,4,,2,5,5,0,1,1,1,1,1,0,1,1,1,0,0,0,1,2,2,2,2,2,2,1,2,,0,1,2,1460981,3,4,4,0,0,0,0,2,20081,16756,18268,3325,14750,16358,0,0,1911,16196,0,1911,0,0,0,5933,10263,0,162,0,0,1911,0,0,0,0,0,0,0,1512,182,503,827,18075,3468,859,4833,1466,900,408,972,2899,1167,1103
2013,25866,5,2013,2,171.37489319,2,2,1,,,,1,1,0,0,0,1,0,1,,1,1,0,7900,42,13,,3,5,5,1,0,0,1,1,0,0,1,1,0,2,1,1,1,2,2,1,2,2,1,1,1,1,0,1,2,1000000,3,3.5,3.5,0,0,0,0,4,9464,6060,6211,3404,3921,4014,0,0,2196,4014,0,177,0,2020,0,4014,0,0,0,0,0,177,0,0,0,0,0,0,0,151,0,17,134,7325,339,38,3404,497,0,151,75,603,2199,19
2013,25874,5,2013,2,206.80209351,5,3.75,4,,,,,1,0,0,0,0,1,4,1,3,1,0,7900,42,13,,3,5,5,0,1,1,1,1,0,0,1,1,1,2,2,2,1,2,2,1,2,1,1,,2,,0,2,2,,,4,4,1,0,2,2,4,16838,16838,17919,0,12063,14296,0,0,3622,14296,0,2956,666,0,0,7406,4787,2104,0,0,0,177,0,2779,0,0,0,0,0,1081,329,201,551,12063,3567,592,3019,638,482,0,1440,1264,495,565
2013,25882,5,2013,2,87.945899963,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,7900,42,13,,3,5,5,0,1,0,1,1,0,0,1,0,1,1,0,2,1,2,2,2,2,2,1,,2,1,0,2,2,,,1.5,1.5,1,0,2,2,2,5319,5319,5684,0,5903,1082,0,0,4602,1082,0,4602,0,0,0,1082,0,0,0,0,0,0,1517,0,0,0,485,2601,0,365,0,37,328,5903,806,419,2514,943,71,0,198,28,924,0
2013,25890,5,2013,2,164.57479858,3,2.65,1,1,,,,1,1,0,0,0,0,2,1,1,1,0,7900,42,13,,3,5,5,0,1,0,1,1,0,0,1,0,0,2,1,1,3,2,2,1,2,2,1,,2,1,0,2,2,,,3,3,1,0,2,2,2,6349,6349,6709,0,13344,6533,0,0,177,6533,0,177,0,0,0,6533,0,0,0,0,0,177,0,0,0,0,0,0,0,360,31,104,225,13344,957,152,3117,880,34,0,221,5068,1788,1129
2013,25908,5,2013,2,339.0078125,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,6600,53,4,,3,5,5,1,0,0,0,1,0,0,1,0,1,2,1,2,0,2,2,2,2,2,1,1,1,1,0,1,2,1110401,3,3,3,0,0,0,0,10,22783,19795,31403,2988,3656,31403,0,0,0,11212,0,0,0,0,0,11212,0,0,20191,0,0,0,0,0,0,0,0,0,0,11608,7646,2538,1424,6644,1102,189,2988,1130,77,0,101,520,538,0
2013,25916,5,2013,2,324.44790649,5,3.75,2,2,,1,,3,1,1,1,0,0,2,1,1,1,0,7100,61,4,3,3,3,2,1,0,0,1,1,0,0,1,0,0,2,1,0,1,2,2,1,2,2,1,1,2,1,0,1,2,380000,3,3,3,0,0,0,0,3,13364,11366,12684,1998,8365,11976,0,0,708,11976,0,708,0,0,0,8960,3016,0,0,0,0,708,0,0,0,0,0,0,0,1318,547,291,480,10363,617,228,1998,619,0,1832,442,2062,1313,1251
2013,25924,5,2013,2,421.92498779,3,2.65,3,,,,,,0,0,0,0,0,3,2,1,1,0,7100,61,4,3,3,3,2,1,0,0,1,1,0,0,1,1,1,1,0,1,1,2,2,1,2,2,1,,2,,0,1,2,480000,3,3,3,0,0,0,0,5,15377,13379,14066,1998,5153,14066,0,0,0,14066,0,0,0,0,0,4214,0,9852,0,0,0,0,0,0,0,0,0,0,0,687,125,98,464,7151,2504,304,1998,695,0,151,323,420,726,30
2013,25932,5,2013,2,347.83828735,3,2.65,1,,,,1,1,0,0,0,1,0,2,1,1,1,0,7100,61,4,3,3,3,2,1,0,0,1,1,0,0,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,0,2,2,,,3,3,1,0,2,2,7,20567,20567,26475,0,10020,19725,0,5868,882,19725,0,177,706,0,0,19725,0,0,0,5868,0,177,0,0,0,0,0,0,0,5908,3831,1090,987,10020,828,267,2715,500,51,131,549,1153,3440,386
2013,25940,5,2013,2,230.772995,5,3.75,1,,,,,,0,0,0,0,0,5,1,4,1,0,7100,61,4,3,3,3,2,1,0,0,1,1,0,0,1,0,0,3,0,1,1,2,2,1,2,2,2,1,2,,0,1,2,520000,3,4,4,0,0,0,0,2,9014,6586,7269,2428,4810,3492,0,0,3777,3492,0,3777,0,0,0,3492,0,0,0,0,0,0,1858,0,0,0,0,1919,0,683,0,141,542,7238,1002,285,2428,840,0,0,1301,519,862,0
2013,25957,5,2013,2,133.46730042,5,3.75,1,2,1,,,3,1,1,1,0,0,2,1,1,1,0,6600,53,4,,3,5,5,0,1,1,1,1,0,0,1,0,0,1,1,0,1,2,2,1,2,2,2,,2,,0,2,2,,,2.5,2.5,1,1,2,2,3,12618,12618,12802,0,2573,5248,0,0,7554,5248,0,708,0,6846,0,5248,0,0,0,0,0,708,0,0,0,0,0,0,0,184,0,21,163,2573,1390,282,0,325,1,0,266,37,272,0
2013,25965,5,2013,2,265.75531006,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,5000,51,2,,4,5,5,0,1,1,1,1,0,1,1,1,1,0,0,3,3,2,2,2,2,2,1,1,1,,0,1,2,2500000,5,2.5,2.5,0,0,0,0,8,10467,6060,6231,4407,4793,4211,0,0,2020,4144,0,0,0,2020,0,4144,0,0,67,0,0,0,0,0,0,0,0,0,0,171,0,23,148,9200,1025,621,4407,1216,0,0,1111,119,429,271
2013,25973,5,2013,2,265.48748779,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,5000,51,2,,4,5,5,0,1,1,1,1,0,0,1,1,0,1,0,2,3,2,2,1,2,2,1,1,2,1,0,2,2,,,3,3,1,0,2,2,10,18225,15700,21795,2525,15394,21795,0,0,0,21795,0,0,0,0,0,21795,0,0,0,0,0,0,0,0,0,0,0,0,0,6095,3935,1172,988,17886,725,234,4826,1407,0,0,1612,1250,2715,5117
2013,25981,5,2013,2,167.44270325,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,5000,51,2,,4,5,5,0,1,1,1,1,0,0,1,0,1,2,1,1,1,2,2,1,2,2,1,,2,1,0,2,2,,,3,3,1,0,2,2,2,6178,6178,6928,0,15487,6928,0,0,0,0,0,0,0,0,0,0,0,0,6928,0,0,0,0,0,0,0,0,0,0,750,0,514,236,15487,1762,202,6536,2315,0,161,713,501,1554,1743
2013,25999,5,2013,2,131.66799927,2,2,1,,,,,,0,0,0,0,0,2,,2,1,0,5000,51,2,,4,5,5,0,1,0,1,1,0,0,0,0,0,1,0,2,1,2,2,1,2,2,1,,2,,0,2,2,,,2,1,1,0,3,2,1,3574,3574,3847,0,5806,1620,0,0,2227,409,0,0,2025,202,0,409,0,0,1212,0,0,0,0,0,0,0,0,0,0,273,0,37,236,5806,869,40,0,186,0,311,296,3564,451,89
2013,26005,6,2013,2,65.46219635,4,3.2,3,,,,,1,0,0,0,0,1,3,1,2,1,0,0000,44,6,,4,5,4,1,1,1,1,1,1,1,1,1,2,4,2,3,6,2,2,2,2,1,1,,2,1,0,1,2,2600000,2,6,6,0,0,0,0,5,18397,13224,15055,5173,17302,14217,0,0,838,14217,0,0,838,0,0,10535,3480,201,0,0,0,0,0,0,0,0,0,0,0,1831,870,402,559,22443,2488,632,5141,1791,1283,590,1558,3232,2710,3017
2013,26013,5,2013,2,97.053100586,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,0000,44,6,,4,5,4,0,1,1,1,1,0,0,1,0,0,2,0,0,1,2,2,1,2,2,2,1,1,,0,1,2,1646397,3,4,4,0,0,0,0,6,8418,4560,4725,3858,5397,4725,0,0,0,4725,0,0,0,0,0,4725,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,19,146,9255,1276,500,3858,1354,534,0,131,309,243,1049
2013,26021,6,2013,2,112.15380096,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,0000,44,6,,4,5,4,1,0,0,1,2,0,1,1,0,0,5,1,1,4,2,2,1,2,2,2,1,1,1,0,1,2,3000000,4,4.5,4.5,0,0,0,0,10,43332,35481,46498,7851,15905,24094,0,20135,2270,24094,0,2270,0,0,0,24094,0,0,0,20135,0,0,2270,0,0,0,0,0,0,11017,8387,1334,1296,23756,3123,1146,5366,2180,459,452,3769,2423,3053,1786
2013,26039,4,2013,2,101.41159821,3,2.65,2,,,,,,0,0,0,0,0,3,1,2,1,0,0000,43,8,,3,5,4,1,2,1,0,2,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,2,2,0,1,2,1500000,2,5,4,0,0,0,0,7,19833,16030,16659,3803,10784,7637,0,4857,4165,7637,0,4165,0,0,0,4594,3043,0,0,4857,0,118,4047,0,0,0,0,0,0,629,48,55,526,14587,1500,387,3971,2325,2163,182,692,978,1985,405
2013,26047,5,2013,2,368.17449951,7,4.75,2,1,1,3,,5,0,1,2,2,0,2,1,1,1,0,7000,43,5,2,2,5,4,0,1,2,1,1,0,0,1,1,1,0,1,3,7,2,2,2,2,2,2,1,2,1,0,1,2,1700000,3,6,6,0,0,0,0,6,29104,21681,28301,7423,19029,27151,0,0,1150,27151,0,1150,0,0,0,22327,4823,0,0,0,0,1150,0,0,0,0,0,0,0,6620,4226,1229,1165,26452,2342,505,3883,3692,305,718,692,2891,10755,669
2013,26054,5,2013,2,578.11627197,7,4.75,3,1,1,1,1,5,1,0,1,2,1,2,1,1,1,0,7000,43,5,2,2,5,4,0,1,1,1,1,0,0,1,0,1,4,0,3,3,2,2,1,2,2,1,1,2,1,37000,1,2,800000,3,4,4,0,0,0,0,4,19667,16680,18038,2987,13092,16815,40,0,1182,10756,0,1182,0,0,0,0,8761,1996,6059,0,0,1182,0,0,0,0,0,0,0,1358,104,716,538,16079,2478,302,3088,1136,142,1253,719,2528,2788,1644
2013,26062,5,2013,2,237.83709717,5,3.75,2,,,2,1,3,0,0,1,2,0,2,1,1,1,0,7000,43,5,2,2,5,4,0,1,1,1,1,0,0,1,1,0,3,1,1,1,2,2,1,2,2,1,1,2,1,0,1,2,720000,3,3,3,0,0,0,0,4,16412,14009,15563,2403,17535,14855,0,0,708,14855,0,708,0,0,0,9577,5278,0,0,0,0,708,0,0,0,0,0,0,0,1554,666,345,543,19910,2302,602,2375,1222,6979,1012,218,1511,2504,1185
2013,26070,6,2013,2,105.33229828,3,2.65,2,,,1,,1,0,0,0,1,0,2,1,1,1,0,0000,21,6,1,2,1,1,1,0,0,1,1,0,0,1,1,0,3,1,1,1,2,2,1,2,2,1,1,1,1,63000,2,2,,,3,3,1,0,2,2,4,11079,11032,11689,47,12994,10002,0,0,1687,10002,0,176,0,1511,0,9095,0,907,0,0,0,176,0,0,0,0,0,0,0,657,19,284,354,12994,1715,252,2011,1572,187,201,242,1107,4211,1495
2013,26088,6,2013,2,237.11010742,4,3.2,3,,,,,,0,0,0,0,0,4,3,1,1,0,0000,21,10,,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,0,1,2,1739730,4,5,5,0,0,0,0,9,30902,26852,31708,4050,5768,31708,0,0,0,31708,0,0,0,0,0,11890,0,19818,0,0,0,0,0,0,0,0,0,0,0,4856,2413,1162,1281,9818,1253,281,4050,2858,104,0,252,41,893,86
2013,26096,6,2013,2,136.12539673,3,2.65,1,1,,,,1,1,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,1,1,2,2,0,1,2,,3,4,4,0,0,0,0,4,12071,9412,10894,2659,26478,8365,0,0,2529,8365,0,2529,0,0,0,8365,0,0,0,0,0,176,0,0,0,0,2352,0,0,1482,729,357,396,29137,2575,177,2709,1990,8179,332,424,6288,6091,372
2013,26104,5,2013,2,169.08920288,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,21,6,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,2,2,2,1,1,1,,2,1,0,2,2,,,2.5,2.5,1,0,2,2,5,10228,10228,10712,0,14600,10712,0,0,0,10712,0,0,0,0,0,5595,5117,0,0,0,0,0,0,0,0,0,0,0,0,484,75,112,297,14600,882,0,1408,276,221,231,871,3724,6348,639
2013,26112,6,2013,2,142.74159241,4,3.2,2,,,,,,0,0,0,0,0,4,2,2,1,0,0000,31,6,,3,3,3,0,1,1,1,1,1,1,1,0,0,1,0,1,2,2,2,1,2,2,1,1,2,2,0,1,2,1000000,3,4,4,0,0,0,0,5,17139,14621,15729,2518,9240,4849,0,7052,3828,4849,0,3828,0,0,0,4327,0,521,0,7052,0,0,3828,0,0,0,0,0,0,1108,432,54,622,11758,339,500,2518,709,438,824,1042,2499,2630,259
2013,26120,5,2013,2,504.39950562,4,3.2,3,,,,,1,0,0,0,0,1,3,1,2,1,0,0000,21,10,,3,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,2,2,1,1,1,2,1,2,1,0,1,2,1336817,6,4,4,0,0,0,0,6,20503,18286,20107,2217,10155,17911,2020,0,177,17911,0,177,0,0,0,9451,6125,2335,0,0,0,177,0,0,0,0,0,0,0,1821,649,443,729,12372,1430,468,2217,2504,197,0,903,1603,2519,532
2013,26138,5,2013,2,114.37950134,3,2.65,1,,,,,,0,0,0,0,0,3,2,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,1,1,1,1,1,4,1,3,4,2,2,1,2,2,1,1,2,2,52000,1,2,,2,5,5,0,0,0,0,9,29295,25770,35364,3525,15730,12109,30,23225,0,12109,0,0,0,0,0,12109,0,0,0,23225,0,0,0,0,0,0,0,0,0,9594,8432,556,606,19256,6663,1448,3363,2348,723,844,1060,699,1029,1078
2013,26146,6,2013,2,217.48460388,1,1.25,1,,,,,,0,0,0,0,0,1,1,,1,0,4000,31,3,,4,3,4,0,1,1,1,1,0,0,1,0,0,2,0,1,2,2,2,1,2,2,1,,2,1,0,2,2,,,2,2,1,0,2,2,4,6178,6178,6779,0,5987,6779,0,0,0,6779,0,0,0,0,0,6779,0,0,0,0,0,0,0,0,0,0,0,0,0,601,242,122,237,5987,691,0,1961,183,0,240,58,1292,1454,108
2013,26153,5,2013,2,87.998802185,6,4.25,1,2,,2,,4,0,2,2,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,0,2,2,,,4,4,1,0,2,2,5,21947,21947,32292,0,34034,29612,0,0,2680,0,0,2680,0,0,0,0,0,0,29612,0,0,973,0,0,0,0,1707,0,0,10345,5887,3087,1371,34034,6667,1626,4324,2490,1343,1725,1151,6773,7074,861
2013,26161,5,2013,2,299.8644104,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,0000,51,6,,5,5,4,0,1,1,1,1,0,1,0,1,1,1,0,2,1,2,2,1,2,2,1,1,1,1,0,2,2,,,3,3,1,0,2,2,10,15861,15861,16166,0,13556,6068,0,0,10098,6068,0,0,0,10098,0,6068,0,0,0,0,0,0,0,0,0,0,0,0,0,305,31,72,202,13556,797,245,5781,1301,75,637,162,541,3160,857
2013,26179,5,2013,2,389.47988892,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,0000,51,6,,5,5,4,0,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,1,2,2,1,1,1,,0,1,2,2000000,3,4,4,0,0,0,0,7,8946,3694,3888,5252,3025,0,0,0,3888,0,0,3888,0,0,0,0,0,0,0,0,0,0,2474,0,0,1414,0,0,0,194,0,0,194,8277,325,237,5252,1529,43,0,271,19,380,222
2013,26187,5,2013,2,259.83450317,4,3.2,2,2,,,,2,2,0,0,0,0,2,1,1,1,0,0000,51,6,,5,5,4,0,1,1,1,1,0,1,1,1,1,2,2,2,4,2,2,1,2,2,1,1,2,2,0,1,2,2200000,3,4,4,0,0,0,0,7,23993,18741,24794,5252,23784,24617,0,0,177,24617,0,177,0,0,0,21076,3541,0,0,0,0,177,0,0,0,0,0,0,0,6053,3803,1143,1107,29036,1825,543,6931,1422,7621,0,1089,3191,5914,501
2013,26195,5,2013,2,232.01890564,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,0000,51,6,,5,5,4,1,0,0,2,2,1,1,1,0,1,2,1,2,4,2,2,1,2,2,1,1,2,1,0,1,2,2500000,2,4,4,0,0,0,0,10,36441,31189,37183,5252,6775,8207,1616,23023,4338,0,0,4338,0,0,0,0,0,0,8207,23023,0,0,4338,0,0,0,0,0,0,5994,5114,676,204,12027,1068,880,5252,1327,43,39,1195,1081,1143,0
2013,26203,3,2013,1,534.49658203,5,3.75,3,,,,1,1,0,0,0,1,0,4,3,1,1,0,8600,52,4,,4,5,5,0,1,1,1,1,1,1,1,1,1,5,2,5,6,2,2,1,2,2,1,1,2,1,38000,1,2,1850000,3,6,6,0,0,0,0,7,26744,21205,26741,5539,19554,26565,0,0,176,26565,0,176,0,0,0,19142,6896,527,0,0,0,176,0,0,0,0,0,0,0,5536,3193,1141,1202,25093,6718,947,5733,1705,1037,408,1230,4293,1610,1410
2013,26211,4,2013,2,376.57940674,4,3.2,3,,,,,,0,0,0,0,0,4,3,1,1,0,8600,52,4,,4,5,5,1,0,0,1,1,0,0,1,1,1,1,1,2,4,2,2,1,2,2,1,1,2,2,0,2,2,,,4,4,1,0,2,2,8,27537,27537,33181,0,17224,33181,0,0,0,33181,0,0,0,0,0,7273,0,25907,0,0,0,0,0,0,0,0,0,0,0,5644,2974,1272,1398,17224,2286,1898,4277,2773,472,788,352,1841,2382,155
2013,26229,5,2013,2,297.76611328,2,2,0,,,,,,0,0,0,0,0,2,1,1,1,0,8300,44,0,,3,5,5,0,1,1,1,2,0,1,1,0,1,4,0,2,2,2,2,1,2,2,1,1,2,1,0,1,2,1537762,3,4,4,0,0,0,0,7,14672,10881,11663,3791,8406,0,0,6059,5604,0,0,3736,1868,0,0,0,0,0,0,6059,0,0,3736,0,0,0,0,0,0,782,394,0,388,12197,2137,503,3942,784,15,0,745,418,3539,114
2013,26237,5,2013,2,154.23440552,2,2,2,,,,,,0,0,0,0,0,2,1,1,2,0,8300,44,0,,3,5,5,0,1,1,0,1,0,1,1,0,1,2,2,3,1,2,2,1,2,2,1,1,2,1,0,1,2,1537762,2,4.5,4.5,0,0,0,0,9,20937,15909,18877,5028,25822,18877,0,0,0,18877,0,0,0,0,0,13888,4990,0,0,0,0,0,0,0,0,0,0,0,0,2968,1581,639,748,30850,5528,1054,5028,1479,2068,805,4514,3369,5390,1614
2013,26245,5,2013,2,255.45899963,4,3.2,2,1,,1,,2,0,1,1,0,0,2,1,1,1,0,5000,51,2,,4,5,5,0,1,1,1,1,0,1,1,1,2,2,2,3,1,2,2,1,2,2,1,1,2,2,0,1,2,3600000,5,5,5,0,0,0,0,10,57995,46037,70031,11958,27469,69589,0,0,442,69589,0,442,0,0,0,45502,24087,0,0,0,0,442,0,0,0,0,0,0,0,23994,17415,3662,2917,39427,3263,480,7865,3426,553,348,3776,6932,12588,197
2013,26252,6,2013,2,355.0625,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,5000,51,2,,4,5,5,0,1,1,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,1,2,1,2,0,1,1,2500000,2,4,4,0,0,0,0,10,43285,37644,44358,5641,6222,22209,5037,11717,5395,22209,0,5395,0,0,0,22209,0,0,0,11717,0,0,5395,0,0,0,0,0,0,6714,5126,1202,386,11808,388,437,5879,1342,23,282,889,849,1542,176
2013,26260,5,2013,2,96.228401184,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,42,10,,4,5,4,0,1,1,1,1,1,1,1,1,1,2,0,1,2,2,2,1,2,2,1,1,2,1,37000,1,2,2168554,4,6,6,0,0,0,0,8,18523,12070,12493,6453,7050,8454,0,0,4039,8454,0,4039,0,0,0,4464,3990,0,0,0,0,0,4039,0,0,0,0,0,0,423,0,35,388,13503,1108,198,6453,1943,0,151,1472,497,627,1054
2013,26278,4,2013,2,67.942901611,7,4.75,3,,,2,1,3,0,0,1,1,1,4,2,2,1,0,0000,24,6,1,3,2,2,0,1,2,1,1,0,0,1,1,0,4,1,3,3,2,2,1,2,2,1,1,2,2,0,1,2,1000000,4,4,4,0,0,0,0,4,20771,18412,19463,2359,17442,17742,0,0,1721,14358,0,709,1012,0,0,7681,3704,2974,3384,0,0,709,0,0,0,0,0,0,0,1051,0,428,623,19801,3490,485,2359,1545,1020,2276,1670,3319,2993,644
2013,26286,4,2013,2,409.93481445,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,24,6,1,3,2,2,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2,1,2,2,1,,2,1,0,2,2,,,3,3,1,0,2,2,6,12492,11706,12266,786,13308,12266,0,0,0,12266,0,0,0,0,0,6668,5598,0,0,0,0,0,0,0,0,0,0,0,0,560,0,151,409,13308,2438,82,2005,482,1985,22,121,455,2188,3529
2013,26294,5,2013,2,261.74688721,2,2,2,,,,,,0,0,0,0,0,2,1,1,1,0,0000,24,6,1,3,2,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,2,2,2,2,1,1,2,1,0,2,2,,,2.5,2,1,0,2,2,5,11511,10574,11099,937,18856,11099,0,0,0,10846,0,0,0,0,0,5114,5732,0,253,0,0,0,0,0,0,0,0,0,0,525,0,170,355,18856,2589,524,1409,585,254,2143,433,2249,8243,428
2013,26302,5,2013,2,87.356002808,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,0000,24,6,1,3,2,2,0,2,1,1,2,1,1,1,1,2,5,1,1,10,2,2,1,2,2,1,2,2,1,0,1,2,1700000,4,9,9,0,0,0,0,10,46229,36696,49563,9533,34255,39198,0,8886,1479,39198,0,1479,0,0,0,39198,0,0,0,8886,0,0,1479,0,0,0,0,0,0,12867,8496,2349,2022,43788,4615,1423,5879,3558,2016,3135,2392,5643,11315,3811
2013,26310,6,2013,2,162.69090271,4,3.2,2,,,,1,1,0,0,0,1,0,3,1,2,5,0,0000,31,6,,3,3,3,0,1,1,1,1,0,0,1,0,1,2,1,2,2,2,2,1,2,2,1,,2,,0,2,2,,,4,4,1,0,2,2,2,9414,9414,9755,0,7787,9579,0,0,176,9479,0,176,0,0,0,4192,0,5286,101,0,0,176,0,0,0,0,0,0,0,341,0,41,300,7787,587,278,2715,1182,201,241,397,1480,636,69
2013,26328,4,2013,2,221.48519897,2,2,1,,,,,,0,0,0,0,0,2,1,1,1,0,4000,31,3,,4,3,4,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,0,1,2,,3,3,3,0,0,0,0,9,23548,20591,29099,2957,14116,26873,0,0,2226,26873,0,2226,0,0,0,26873,0,0,0,0,0,0,2226,0,0,0,0,0,0,8508,5545,1527,1436,17073,1452,348,2452,4051,2925,1314,1538,322,2072,600
2013,26336,4,2013,2,328.1987915,1,1.25,1,,,,,,0,0,0,0,0,1,,1,1,0,4000,31,3,,4,3,4,0,1,0,1,1,0,0,1,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,0,2,2,,,4,3,1,0,2,2,3,4706,4706,4925,0,11006,102,0,0,4823,0,0,2294,0,2529,0,0,0,0,102,0,0,0,0,0,0,2294,0,0,0,219,0,150,69,11006,854,208,3019,444,0,168,996,1356,3960,0
2013,26344,5,2013,2,68.904899597,5,3.75,1,,,1,1,3,0,0,1,1,1,2,1,1,1,0,0000,23,7,1,2,2,1,0,1,1,1,1,1,1,1,0,0,2,1,1,3,2,2,1,2,2,1,1,2,1,14300,2,1,,,3,3,1,0,1,2,1,7630,7630,7910,0,9100,4645,0,0,3265,4645,0,3265,0,0,0,4645,0,0,0,0,0,740,0,0,0,2524,0,0,0,280,0,22,258,9100,766,188,604,1108,101,574,826,2161,2594,179
2013,26351,5,2013,2,250.35169983,1,1.25,0,,,,,,0,0,0,0,0,1,,1,1,0,0000,23,7,1,2,2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,2,1,2,2,1,,,0,1,2,567949,1,4,4,0,0,0,0,6,7486,5409,5655,2077,3341,0,0,2222,3433,0,0,3433,0,0,0,0,0,0,0,2222,0,0,1818,1616,0,0,0,0,0,246,144,0,102,5418,1168,340,2077,1269,0,0,464,18,61,20
2013,26369,5,2013,2,184.9651947,5,3.75,2,,,1,,2,0,0,1,0,1,3,1,2,1,0,0000,22,8,,4,2,2,0,1,1,1,2,0,1,1,1,2,3,2,4,6,1,2,2,2,2,1,1,2,2,0,1,1,2500000,4,5.5,5.5,0,0,0,0,9,39475,33970,41380,5505,24080,19618,2222,19186,354,19618,0,354,0,0,0,10101,9518,0,0,19186,0,354,0,0,0,0,0,0,0,7410,5965,667,778,29585,3715,577,4893,5569,646,0,3729,4109,4769,1578
2013,26377,4,2013,2,508.12811279,5,3.75,2,1,1,1,,3,0,2,1,0,0,2,1,1,1,0,0000,22,6,1,2,2,2,0,1,1,1,1,0,0,1,1,0,4,1,1,1,2,2,1,2,2,2,1,2,1,0,2,1,,,4,4,1,0,2,2,4,16618,16618,18922,0,11491,16189,2024,0,709,0,0,709,0,0,0,0,0,0,16189,0,0,709,0,0,0,0,0,0,0,2304,362,1336,606,11491,2534,385,2717,1318,241,556,1319,546,1228,648
2013,26385,4,2013,2,295.14309692,3,2.65,2,,,,1,1,0,0,0,1,0,2,1,1,1,0,0000,22,6,1,2,2,2,0,1,1,1,1,0,0,1,1,1,2,2,3,2,2,2,1,2,1,1,1,2,,0,1,1,500000,3,3,3,0,0,0,0,5,14419,12865,13987,1554,5486,12596,0,0,1391,12596,0,1391,0,0,0,8132,4463,0,0,0,0,177,0,0,0,0,0,0,1214,1122,429,236,457,7040,659,73,1594,2509,36,0,1506,208,454,0
