s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300459,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c300541,c300566,c300574,c300582,c300608,c300616,c300624,c300632,c300640,c300657,c300673,c300681,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c301085,c301093,c302,c302018,c302034,c302059,c302075,c302083,c302109,c302133,c302141,c302158,c302166,c302174,c302182,c302208,c302224,c302323,c303,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c304,c304014,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c304320,c305,c305011,c305037,c305045,c305052,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305144,c305151,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306084,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308098,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309302,c309310,c309328,c309336,c309344,c309351,c309369,c309377,c309385,c309393,c309419,c309427,c309997
2019,1014,15693,5211,565,0,0,0,0,0,173,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,565,565,0,0,0,0,0,0,0,0,2042,869,434,0,0,0,651,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,630,78,0,65,0,108,0,0,0,0,0,130,0,0,0,0,247,0,0,608,173,0,0,0,0,0,0,434,0,0,0,0,0,265,0,0,0,178,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,391,78,0,43,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1015,8735,1942,417,0,0,86,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,1251,0,82,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1016,15590,3297,450,0,0,86,0,0,134,0,0,0,0,43,0,0,0,0,0,65,0,0,0,0,0,86,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,260,437,65,0,86,0,0,78,0,0,65,0,143,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,164,86,0,0,0,0,0,0,0,0,1404,0,1404,0,0,0,0,353,47,173,0,0,10,0,0,0,0,0,0,0,86,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1017,19363,4068,312,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,738,0,434,0,0,0,217,86,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,434,69,43,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,52,0,52,130,0,0,0,0,0,447,0,0,86,221,52,0,86,0,0,0,0,0,0,1764,0,825,0,721,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1018,11648,2855,86,0,0,0,0,65,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,108,0,0,934,0,434,0,0,0,434,0,0,0,0,0,0,65,0,0,156,0,0,156,0,0,0,0,0,695,121,0,0,0,282,0,0,0,65,0,0,0,0,86,0,139,0,0,217,0,0,0,217,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,373,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
2019,1019,9934,1878,615,0,0,0,0,51,108,0,0,0,0,0,0,0,0,0,0,152,0,43,130,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,178,0,139,0,0,65,0,0,0,0,282,0,0,0,0,0,0,0,69,0,0,0,0,0,0,69,0,0,0,0,0,0,391,0,0,191,199,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1020,8520,3859,99,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1738,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,43,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,869,0,0,0,0,0,139,0,0,69,69,0,0,0,0,0,0,0,0,0,673,0,434,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1021,2586,259,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,142,34,0,0,0,0,62,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1022,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1023,7945,2168,207,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,87,191,0,0,43,0,0,0,0,890,0,437,0,0,0,0,0,0,0,0,262,0,104,0,87,0,0,0,0,0,0,0,0,0,487,0,0,0,0,142,0,141,0,0,0,67,108,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,65,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1024,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1025,5824,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1026,8101,1084,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,320,0,145,0,0,0,0,0,0,0,0,0,260,94,0,0,0,48,71,0,0,45,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1027,5516,650,240,59,0,69,0,0,19,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,108,0,0,0,0,0,231,51,0,0,0,12,0,0,0,0,0,121,0,0,0,0,46,0,0,69,21,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1028,9753,1327,297,44,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,141,0,0,0,0,259,0,0,0,0,0,0,59,0,0,102,0,0,0,102,0,0,0,0,401,47,0,0,0,0,108,132,0,0,0,43,0,0,0,69,0,0,0,65,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1029,13477,738,200,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1030,10011,1694,291,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,65,0,87,0,0,0,0,0,0,30,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,103,0,142,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,569,67,0,0,0,0,96,0,78,158,0,20,0,0,0,24,125,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,314,205,131,0,0,0,0,0,0,25,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1031,5037,871,161,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,279,0,0,0,279,0,0,0,0,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1032,17397,5483,1272,0,0,0,47,49,62,0,16,0,16,38,0,67,0,0,0,64,0,33,95,0,30,76,0,0,0,95,302,0,0,0,0,43,127,0,0,10,0,0,0,79,0,0,0,0,0,12,0,77,0,77,0,0,0,0,0,0,0,1559,498,366,0,0,0,145,99,0,60,33,284,71,0,0,0,746,660,0,85,0,0,0,0,0,522,36,0,0,0,49,0,25,67,173,0,4,0,0,67,49,48,0,0,388,29,0,0,55,72,0,101,0,0,0,0,129,0,114,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,68,94,55,55,12,0,74,0,21,111,0,37,83,0,0,0,0,0,0,0,128,0,0,0,0,0,0,57,0,0,0,0,0,0,0
2019,1033,12805,3023,763,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,83,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,90,0,0,0,0,47,0,0,43,0,596,0,0,0,0,0,300,0,118,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,430,37,85,0,55,53,0,35,0,46,0,0,0,0,0,0,116,0,0,175,0,0,0,0,0,0,0,60,0,0,0,0,115,354,0,0,225,0,128,0,0,0,0,0,0,0,0,367,367,0,0,0,0,0,244,0,0,81,0,0,0,29,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,47,42,0,0,0,0,0,0,0
2019,1034,2084,159,75,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1035,4005,1149,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,302,302,0,0,0,0,0,0,0,192,43,0,0,0,0,0,0,0,55,0,0,93,0,0,0,0,0,0,163,0,0,0,107,0,55,0,0,0,0,0,0,0,51,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,125,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
