s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300251,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309302,c309310,c309336,c309344,c309351,c309369,c309997
2014,117,10185,563,80,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,22,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,23,0,0,87,0,14,88,0,0,0,0,79,0,0,43,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,125,5556,333,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,133,9498,143,24,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,19,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,141,17012,1072,274,0,82,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,44,35,0,334,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,36,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,253,53,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
2014,158,23564,2260,496,0,0,11,0,87,13,0,0,0,0,0,56,0,0,0,0,0,0,22,0,28,0,22,9,0,0,0,36,186,0,0,0,0,0,0,26,0,0,19,0,0,0,0,0,0,19,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,40,0,0,0,37,0,23,0,19,58,0,43,0,0,0,25,27,0,134,0,0,0,0,0,47,0,33,54,0,0,0,0,237,0,0,0,237,0,0,0,0,0,0,0,0,0,511,0,0,61,325,0,124,135,0,21,0,0,15,0,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
2014,166,16566,2616,321,0,0,0,0,22,0,0,105,0,124,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,33,66,0,0,0,0,0,680,0,93,0,0,0,0,109,0,0,226,0,0,0,87,0,0,0,0,0,0,63,0,0,0,102,0,0,0,0,306,0,0,0,66,0,0,0,0,240,0,613,168,0,0,0,0,186,0,0,0,0,0,153,26,0,0,27,52,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,496,26,0,87,0,11,26,33,79,0,0,109,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,174,13394,1405,337,0,50,33,51,0,24,0,0,0,30,0,0,0,0,0,0,0,0,43,22,27,0,0,0,30,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,0,0,0,13,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,43,61,0,0,0,0,0,456,23,0,0,22,0,44,140,67,0,50,0,0,32,0,0,13,65,0,100,0,0,0,0,0,7,0,0,93,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,301,0,192,109,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
2014,182,10287,1464,429,0,14,0,53,0,6,0,0,0,0,33,0,0,0,0,0,0,154,26,22,0,0,0,0,0,0,0,86,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,43,0,89,10,0,0,0,0,0,0,79,0,0,0,0,0,137,0,15,26,96,0,0,0,0,0,0,0,0,0,329,37,55,165,72,0,0,60,0,0,0,0,0,0,11,0,0,15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,190,4743,769,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,23,0,0,0,19,0,51,43,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
2014,208,13617,1443,644,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,109,0,33,28,0,0,26,0,309,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,65,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,263,92,0,0,0,0,0,29,28,0,32,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,162,0,42,0,0,22,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2014,216,6275,1427,523,0,0,0,0,56,0,0,0,0,0,22,0,0,0,0,0,0,33,22,56,39,0,0,34,0,0,159,0,19,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,54,0,0,0,54,0,0,0,0,0,0,243,0,0,0,6,0,0,123,0,0,63,0,0,0,0,21,0,30,0,22,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,285,205,0,48,0,0,0,0,0,27,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,224,16684,1388,137,0,0,52,0,0,0,0,37,0,0,0,24,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,41,0,0,60,703,190,0,99,0,0,0,69,0,0,0,0,39,0,0,57,85,77,0,33,0,0,0,0,0,0,0,0,55,0,121,0,0,0,121,0,0,0,0,0,0,67,27,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,45,20,0,0,0,0,0,0,26,0,0,0,0,0,24,0,0,0,24,0,0,0,101,60,41,0,0,0,0,0,0,0,0,0,0,90,0,0,43,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,232,24637,867,222,0,13,0,22,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,24,85,81,0,0,0,0,0,0,0,0,445,0,76,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,240,21658,2668,184,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,13,0,72,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,188,0,98,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,353,0,116,0,93,0,0,0,0,0,145,766,41,0,0,0,18,60,0,0,0,161,107,219,83,0,0,51,27,0,200,8,65,0,0,0,0,0,0,105,0,22,0,0,131,0,0,0,76,26,29,0,0,0,0,0,0,0,496,0,327,170,0,0,0,36,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
2014,257,4232,216,50,0,15,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,265,18730,1875,442,0,0,22,0,0,0,0,0,0,0,0,31,0,0,0,0,0,111,87,44,7,0,0,30,0,0,0,20,0,0,0,0,0,0,32,0,59,0,193,22,87,0,0,41,0,44,468,0,0,0,0,0,0,0,0,0,0,0,131,0,135,33,0,99,0,22,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,52,0,0,0,0,0,35,0,0,35,0,0,29,0,0,0,65,0,97,0,34,0,0,0,37,0,0,26,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,89,0,0,0,0,0,76,0,0,40,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,44,0,0
2014,273,8360,1488,326,0,17,17,24,0,96,0,7,0,13,47,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,10,147,0,61,0,0,38,0,48,266,0,0,0,0,0,0,0,0,131,0,0,46,0,0,0,0,33,0,0,0,0,0,0,0,0,0,56,0,0,52,0,0,0,0,0,0,0,0,52,0,260,28,0,0,0,0,49,0,0,0,0,0,25,37,0,0,13,109,0,196,37,0,0,41,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,48,0,0,17,176,0,0,41,0,0,0,0,0,0,28,0,26,0,0,0,0,0,0,0,0,9,0,0,71,0,0,0,0,0,0,0
2014,281,32301,2526,302,0,0,76,0,0,0,0,0,0,36,0,0,0,0,0,23,0,0,0,0,0,0,0,52,0,0,0,69,0,0,0,0,0,0,45,0,0,0,91,0,74,0,0,0,0,17,250,25,0,0,0,0,0,0,0,0,0,0,132,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,41,0,0,0,9,87,0,0,0,0,0,0,87,0,0,39,52,59,80,0,0,0,43,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,1233,0,0,0,46,152,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,122,0,0,0,0,0,0,4
2014,299,11937,1307,78,0,15,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,325,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,318,0,318,0,0,0,0,0,0,0,0,165,43,0,0,0,0,14,0,0,0,98,0,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,128,24,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,87,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,307,14062,3614,1418,0,108,0,35,65,0,0,0,0,0,92,0,0,0,0,26,0,0,343,133,204,87,89,63,47,0,0,44,34,0,0,0,0,0,27,0,22,0,108,0,0,0,0,0,69,39,240,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,481,40,0,0,0,54,96,0,0,0,32,0,149,0,0,0,45,65,0,78,17,0,0,0,0,37,0,0,24,0,0,0,0,122,0,0,36,86,0,0,0,699,594,105,0,0,0,0,0,0,0,0,0,0,364,0,0,152,0,16,0,64,38,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15,0,26,0,13
2014,315,10723,1105,376,43,0,24,85,41,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,26,0,0,0,0,0,0,32,32,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,96,0,63,0,0,33,0,0,0,0,0,305,34,0,0,22,0,13,0,33,0,59,0,132,0,0,0,12,0,0,56,22,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
2014,323,5413,522,164,0,0,21,0,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,21,46,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,11,0,0,11,0,0,0,0,39,0,0,11,0,0,0,12,0,0,68,0,0,0,0,0,0,0,43,0,25,0,0,0,26,0,0,0,0,26,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,5,0,0,0,0,0,22,0,0,0,74,0,0,0,0,0,0,0,41,16,0,0,0,0,0,0
2014,331,11579,1275,454,0,46,0,56,41,0,0,0,0,0,0,0,0,0,0,0,0,0,52,95,87,0,0,35,17,0,0,0,13,0,0,0,0,12,0,0,0,0,77,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,61,0,0,142,66,54,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,10,108,150,0,0,0,0,89,0,0,31,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,16,0,0,33,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2014,349,10451,1342,583,22,10,37,91,22,0,0,0,0,17,0,0,0,0,0,0,0,93,80,0,0,0,21,39,0,0,32,0,69,0,0,0,0,49,0,0,0,0,14,0,0,0,0,0,0,14,370,0,0,0,0,0,0,0,0,54,0,0,120,0,72,0,0,46,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,134,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,26,75,0,76,0,0,0,0,0,3,0,73,0,0,0,0,0,118,0,0,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,356,8486,678,228,37,0,0,0,15,0,0,0,0,12,0,0,0,0,0,10,0,23,61,0,0,0,0,22,20,0,0,0,22,0,0,0,0,0,0,0,0,7,17,0,0,0,0,17,0,0,126,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,0,0,0,103,21,0,0,0,0,10,0,16,0,46,0,0,0,0,10,0,0,0,95,11,0,0,0,0,4,0,54,25,0,0,0,0,63,0,0,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
