s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300251,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309302,c309310,c309336,c309344,c309351,c309369,c309377,c309997
2016,18,11551,2166,184,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,0,0,0,30,50,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,264,0,0,0,0,0,0,111,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,77,0,0,21,17,0,95,0,37,0,0,10,0,0,59,38,79,0,88,0,0,0,0,0,26,0,62,0,0,0,0,0,43,0,0,0,22,22,0,0,0,0,0,0,0,0,345,0,0,0,0,0,345,508,0,0,0,0,0,0,22,335,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2016,26,6914,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,50,0,0,0,0,110,0,0,0,0,64,0,97,0,0,0,0,0,51,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
2016,34,9638,2191,442,0,0,0,0,13,26,0,0,0,17,0,0,0,0,0,0,0,0,28,0,69,0,0,17,0,0,197,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,134,22,0,0,0,0,0,0,5,13,0,0,94,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,208,0,0,146,14,48,0,0,783,0,532,0,76,175,580,138,215,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,42,28936,5023,476,0,0,35,35,88,10,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,27,19,0,99,43,0,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,128,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,46,0,47,165,0,194,13,0,38,316,0,88,80,0,0,51,0,191,195,0,0,0,0,0,21,0,0,174,0,0,0,0,185,0,0,94,90,0,0,0,0,0,0,0,0,0,2655,0,1457,610,51,0,537,68,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2016,59,8477,421,89,0,0,0,0,0,43,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,0,0,0,0,31,0,0,84,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,13,0,0,0,0,0,0,0,19,37,0,89,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,67,17087,2432,616,0,0,59,0,0,107,0,0,0,0,0,0,0,0,0,0,0,57,175,17,0,44,39,0,0,0,0,22,0,0,0,0,58,0,0,37,0,0,0,0,0,0,0,0,0,0,273,170,0,0,0,0,0,0,0,0,0,0,37,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,26,37,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,757,0,484,31,243,0,0,579,0,485,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
2016,75,6990,369,165,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,22,87,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,83,37220,9007,1480,0,0,207,11,0,37,0,0,0,0,43,0,0,0,0,0,0,262,444,0,50,0,0,0,0,0,192,0,211,0,0,0,0,24,0,0,0,0,168,0,168,0,0,0,0,0,1325,124,0,0,0,0,0,0,826,0,0,0,84,0,117,0,52,0,0,121,0,0,0,0,0,0,0,0,0,0,169,0,0,109,0,60,0,0,0,0,0,1131,366,0,0,51,39,0,80,10,36,474,0,0,0,0,0,26,49,0,398,0,78,0,0,0,0,0,152,111,57,0,0,0,292,0,38,0,66,155,33,0,97,97,0,0,0,0,2785,0,1132,1637,0,0,16,1161,107,0,0,0,0,76,238,13,0,0,0,0,0,0,85,0,52,0,0,0,0,0,20,78,0,0,0,41,0,64,369,18
2016,91,18243,1478,228,0,0,0,0,20,0,0,0,0,0,39,26,0,0,0,0,0,0,63,22,0,0,0,0,11,0,0,17,0,0,0,0,0,22,0,0,0,10,25,0,0,0,25,0,0,0,467,0,0,0,0,0,0,0,0,112,0,0,103,0,110,0,0,56,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,50,0,0,0,0,0,11,0,0,11,0,26,52,0,0,12,37,0,28,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,473,0,447,26,0,0,0,23,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,109,10557,2741,395,0,0,71,41,0,15,0,0,0,0,0,0,0,0,50,0,0,0,43,12,26,0,0,0,0,0,94,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,87,0,103,0,0,30,0,24,0,0,66,0,0,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,135,0,0,0,0,0,0,69,0,0,29,0,0,0,0,0,12,24,0,30,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,328,852,109,0,0,369,147,0,19,0,0,0,0,0,25,0,22,44,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,15
2016,117,18180,3353,796,0,0,35,0,0,0,0,0,0,0,0,111,0,23,47,0,0,0,119,52,0,65,60,0,17,0,13,12,121,0,0,98,0,24,0,0,0,0,44,0,0,0,0,0,0,44,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,131,0,131,0,0,0,0,0,0,0,0,653,76,0,0,44,17,0,69,0,0,144,0,0,117,0,35,13,0,139,220,28,0,0,55,0,22,0,75,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,437,0,0,0,874,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,33
2016,125,17750,3356,615,15,32,0,74,0,0,0,0,0,0,22,0,0,0,0,0,0,0,229,0,54,0,0,22,29,33,0,26,52,0,0,0,0,0,0,0,0,26,103,0,0,0,23,26,0,54,820,447,0,0,0,0,0,0,0,62,0,0,0,0,0,0,112,26,0,48,0,0,0,0,0,126,0,0,0,0,114,0,92,0,0,22,0,0,0,0,0,394,75,0,0,0,0,0,52,0,0,57,85,40,0,0,13,23,48,0,133,0,0,0,0,0,33,0,72,0,0,28,0,0,291,24,0,0,211,28,28,0,63,0,63,0,0,0,729,0,405,65,0,0,258,95,28,0,0,0,8,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
2016,133,20141,2165,719,26,0,0,11,33,47,0,0,0,30,19,0,0,0,0,0,9,78,179,0,115,54,0,0,32,0,0,0,37,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,114,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,544,35,0,0,44,25,0,88,15,0,151,0,137,0,0,0,25,25,0,185,9,0,0,0,0,57,0,0,26,0,94,0,0,60,0,0,60,0,0,0,0,169,131,38,0,0,0,0,0,0,0,0,0,0,167,122,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
2016,141,15970,3330,63,0,0,0,35,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,83,0,0,0,0,0,22,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,981,863,184,0,149,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,0,88
2016,158,17738,3384,272,0,0,62,0,0,22,0,0,0,0,37,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,20,33,0,0,0,33,0,22,0,0,0,0,13,0,0,0,0,0,0,13,487,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,379,13,0,0,0,0,0,94,0,0,51,30,108,61,0,0,24,0,0,313,0,0,0,0,0,0,0,13,300,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1513,0,440,687,57,0,328,404,52,65,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,226,0,0,0,0,0,26,0,0,0,0
2016,166,10632,1082,152,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,44,158,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,51,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,111,0,46,0,0,0,0,0,0,0,300,0,109,0,15,0,175,159,0,22,0,0,0,0,33,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
2016,174,15910,1227,324,46,0,43,45,0,21,0,16,0,0,27,0,0,0,0,0,0,0,47,0,0,22,0,0,0,0,9,47,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35,54,0,0,0,0,0,0,0,0,0,0,0,30,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,76,0,0,0,17,0,76,0,0,52,31,37,38,0,30,49,150,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,128,0,0,0,101,27,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,65,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,182,6835,636,38,0,0,22,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,175,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,83,0,39,0,43,0,0,0,0,0,0,135,23,0,0,0,0,48,0,10,0,28,0,0,0,0,0,0,26,0,31,9,0,0,0,0,0,0,22,0,0,0,0,0,90,0,0,43,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,190,20943,3344,613,0,107,0,39,0,0,0,57,0,0,35,0,0,0,0,0,0,0,0,0,194,0,39,0,0,0,44,62,35,0,0,0,0,0,0,0,0,0,124,0,0,0,9,24,22,69,216,0,0,0,0,0,0,0,0,0,0,0,0,55,23,0,0,60,0,0,0,78,0,0,0,0,0,0,0,0,235,0,0,0,59,0,0,0,0,0,176,534,58,0,0,0,17,0,73,0,0,81,0,38,88,0,52,0,128,0,144,17,0,0,0,0,26,0,42,32,0,28,0,0,328,0,0,25,234,0,69,0,0,0,0,0,0,0,481,0,0,363,0,0,118,669,0,0,0,0,6,0,22,0,0,0,0,26,0,0,0,0,0,0,0,0,76,0,0,0,0,48,0,0,0,0,0,492
2016,208,4347,399,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,13,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,216,11340,2564,364,0,0,98,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,102,31,0,0,0,0,0,0,0,39,43,0,0,17,0,0,0,0,0,0,15,0,0,15,0,0,0,0,315,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,67,0,75,0,37,0,0,0,0,0,0,0,22,240,0,159,0,9,0,0,0,0,72,0,482,11,0,0,44,0,101,60,10,107,17,42,38,26,0,0,0,27,0,71,9,0,0,0,33,0,0,0,29,0,0,0,0,52,0,0,24,0,0,28,0,166,122,44,0,0,0,688,0,612,0,76,0,0,171,0,99,0,0,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2016,224,8958,1650,512,31,17,90,0,0,0,0,7,0,0,0,0,0,0,7,0,0,37,0,0,9,0,11,11,19,0,162,26,74,0,0,0,0,0,0,0,0,11,60,0,0,60,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,20,0,0,0,0,0,0,0,0,0,0,0,39,110,0,77,0,33,0,0,0,0,0,0,335,66,0,0,23,0,37,135,0,0,0,0,0,0,0,17,0,58,0,75,26,0,0,0,0,0,0,30,19,0,0,0,0,70,0,0,39,0,31,0,0,312,58,24,0,230,0,0,0,0,0,0,0,0,57,0,0,0,0,7,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
2016,232,4562,633,140,0,15,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,47,0,0,0,33,0,0,0,0,41,0,20,0,0,0,0,114,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,240,4967,935,111,0,0,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,110,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,57,252,29,0,0,0,0,26,12,21,0,22,0,76,0,0,0,37,29,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,59,50,76,0,0,0,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2016,257,13704,1640,258,0,0,52,0,24,0,0,32,0,0,0,0,17,0,0,0,0,0,0,0,0,65,0,0,0,0,0,27,19,0,0,0,0,22,0,0,0,0,81,71,0,0,11,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,105,0,611,113,0,0,0,9,45,138,0,0,17,0,26,39,0,0,67,157,0,203,30,0,0,87,0,0,0,74,0,0,11,0,0,29,0,0,0,29,0,0,0,72,72,0,0,0,0,145,1,0,0,13,0,131,103,0,0,44,0,0,13,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,265,7657,547,191,0,17,69,0,44,19,0,13,0,17,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,0,109,35,0,0,0,0,0,43,0,0,0,0,31,0,0,0,0,0,0,35,0,0,0,30,5,0,0,0,0,0,0,0,0,34,0,0,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2016,273,6641,1346,479,0,15,0,0,10,0,0,22,0,0,61,0,0,0,0,12,0,131,15,0,133,19,0,0,0,24,0,0,37,0,0,0,0,0,0,0,0,0,35,0,0,0,20,0,0,15,189,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,35,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,11,0,0,0,0,0,0,10,0,0,0,114,0,0,0,0,29,0,30,0,0,0,0,0,0,0,0,6,0,24,0,0,153,40,0,88,0,24,0,0,0,0,0,0,0,0,245,0,0,0,133,0,111,51,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2016,281,18317,3876,659,0,26,28,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,103,0,113,0,65,64,11,0,0,39,176,0,0,0,0,0,0,0,0,26,60,0,0,0,0,0,0,60,797,0,0,0,0,0,0,0,0,60,0,0,303,0,147,0,0,0,0,0,0,0,0,0,0,0,125,0,162,0,466,0,394,0,0,72,0,0,0,0,0,918,143,0,0,0,50,72,295,29,98,35,0,38,0,0,0,56,103,0,146,9,0,30,36,0,17,0,55,0,0,0,0,0,82,0,0,52,30,0,0,0,42,0,42,0,0,0,471,0,449,0,22,0,0,234,0,0,61,67,0,0,28,0,0,0,0,11,14,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,24,0,0,0
2016,299,16487,107,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,307,30161,3242,362,0,0,19,0,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,67,74,0,0,0,44,0,0,0,109,0,0,0,0,0,0,0,0,0,116,0,0,0,26,61,0,28,601,0,0,0,0,0,0,0,0,177,0,0,131,0,47,0,0,0,0,67,0,0,0,0,0,0,0,179,0,0,135,0,0,0,0,0,0,0,0,135,0,639,96,0,24,42,75,0,0,0,26,101,25,18,0,83,49,25,75,0,110,0,0,30,0,0,49,0,30,0,0,0,0,0,24,24,0,0,0,0,0,0,197,153,44,0,0,0,891,0,315,0,109,164,302,169,0,92,0,0,0,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2016,315,5234,598,146,0,17,0,53,24,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,44,0,0,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,159,14,0,0,0,0,0,0,0,38,0,0,0,32,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,39,48,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,323,8271,935,226,0,46,0,36,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,22,68,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,166,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,44,0,0,0,0,11,59,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,19,72,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,331,3857,111,46,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,349,18042,696,101,0,0,0,0,28,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,31,0,0,0,0,0,0,19,0,0,0,56,0,0,0,0,0,0,56,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,25,0,0,0,25,0,0,0,0,0,0,113,16,0,0,0,0,36,0,22,0,27,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,74,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,73,0,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,356,10531,1006,180,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,57,61,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,161,17,113,0,0,0,0,30,81,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,0,0,0,0,0,0,132,33,0,0,22,0,0,18,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,81,24,18,0,22,0,22,0,0,0,0,0,0,0,0,0,0,271,0,0,76,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0
2016,364,14188,896,224,0,0,35,0,0,0,0,11,0,0,0,52,0,0,0,0,19,0,0,0,0,0,66,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,11,21,0,103,110,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,27,0,0,0,0,70,0,0,0,0,0,0,0,0,0,37,64,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,57,65,0,0,4,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
